AccNum	Gene	ExonReads	RefseqReads	IntronReads	GenomeRefseqReads	CD_GenomeRefseqReads	fpUTR_reads	tpUTR_reads
NM_001204375	NPR3	5.0	2	0.0	7.0	7.0	0.0	0.0
NM_001006117	RBMY1J	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001077663	URGCP	3.0	23	0.0	26.0	4.0	3.0	0.0
NM_194460	RNF126	469.0	52	4.0	521.0	303.0	7.0	6.0
NM_001031743	CFAP206	3.0	1	1.0	4.0	1.0	2.0	0.0
NM_001329941	LIPT2	34.0	0	0.0	34.0	21.0	0.0	9.0
NM_002178	IGFBP6	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001145297	EXOC7	662.0	102	0.0	764.0	649.0	6.0	9.0
NM_152559	METTL27	6.0	2	0.0	8.0	6.0	1.0	0.0
NM_001300901	TCEAL4	135.0	0	48.0	135.0	134.0	0.0	1.0
NM_181708	BCDIN3D	78.0	0	0.0	78.0	50.0	0.0	0.0
NM_006012	CLPP	806.0	167	3.0	973.0	939.0	12.0	0.0
NM_006794	GPR75	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001206427	ATP5MD	802.0	49	50.0	851.0	180.0	358.0	7.0
NM_001136050	DHRS1	75.0	10	0.0	85.0	57.0	27.0	0.0
NM_000797	DRD4	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_014975	MAST1	18.0	0	1.0	18.0	18.0	0.0	0.0
NM_001270616	PROX1	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_000417	IL2RA	59.0	6	1.0	65.0	29.0	29.0	1.0
NM_001731	BTG1	216.0	0	0.0	216.0	126.0	87.0	1.0
NM_001002231	KLK2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001283009	RTEL1	316.0	33	4.0	349.0	264.0	83.0	0.0
NM_001001918	OR14C36	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_053042	ZNF518B	283.0	18	10.0	301.0	224.0	74.0	1.0
NM_001324321	MAST2	136.0	25	0.0	161.0	160.0	0.0	0.0
NM_005958	MTNR1A	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002700	POU4F3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014587	SOX8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001286076	RPA2	893.0	93	0.0	986.0	512.0	413.0	11.0
NM_001321449	IZUMO2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_006594	AP4B1	377.0	31	17.0	408.0	345.0	46.0	2.0
NM_001330332	CD70	237.0	27	50.0	264.0	195.0	35.0	5.0
NM_004288	CYTIP	87.0	8	1.0	95.0	69.0	14.0	0.0
NM_001281432	ZNHIT3	186.0	49	182.0	235.0	111.0	1.0	5.0
NM_001170569	CXorf56	146.0	5	0.0	151.0	105.0	44.0	2.0
NM_014429	MORC1	3.0	0	0.0	3.0	3.0	0.0	0.0
NM_021025	TLX3	3.0	0	0.0	3.0	3.0	0.0	0.0
NM_031438	NUDT12	239.0	39	0.0	278.0	230.0	33.0	1.0
NM_014297	ETHE1	226.0	36	0.0	262.0	206.0	1.0	5.0
NM_001001917	OR56A1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001321245	PLSCR5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_021133	RNASEL	232.0	17	0.0	249.0	180.0	57.0	1.0
NM_021141	XRCC5	7653.0	1950	1.0	9603.0	8540.0	282.0	193.0
NM_002367	MAGEB4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_030630	HID1	0.0	2	0.0	2.0	2.0	0.0	0.0
NM_015896	ZMYND10	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_006811	SERINC3	2269.0	332	2.0	2601.0	2088.0	378.0	46.0
NM_001320820	COQ10B	108.0	7	0.0	115.0	102.0	0.0	4.0
NM_001348397	ST3GAL4	73.0	7	2.0	80.0	63.0	1.0	0.0
NM_001355224	CCDC30	1.0	0	3.0	1.0	0.0	1.0	0.0
NM_001330066	TP53TG3F	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001168247	SLFNL1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001127266	TMEM129	127.0	3	1.0	130.0	73.0	36.0	3.0
NM_003294	TPSAB1	296.0	0	0.0	296.0	292.0	0.0	4.0
NM_001297573	TRERF1	38.0	5	3.0	43.0	38.0	5.0	0.0
NM_018489	ASH1L	227.0	16	7.0	243.0	214.0	24.0	1.0
NM_024759	NIPAL2	86.0	3	5.0	89.0	51.0	5.0	9.0
NM_001101339	C12orf77	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001244666	STX5	244.0	43	9.0	287.0	216.0	15.0	35.0
NM_001102420	ZFAND5	400.0	21	3.0	421.0	100.0	309.0	5.0
NM_024508	ZBED2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007069	PLA2G16	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_016212	TP53TG3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001113511	ARHGEF7	388.0	64	9.0	452.0	425.0	3.0	24.0
NM_145719	TIGD3	14.0	0	0.0	14.0	9.0	3.0	0.0
NM_198517	TBC1D10C	49.0	11	3.0	60.0	53.0	0.0	0.0
NM_001318043	DTD1	322.0	60	1.0	382.0	305.0	13.0	3.0
NM_001038707	CDC42SE1	452.0	34	0.0	486.0	84.0	363.0	10.0
NM_001037666	CASTOR1	76.0	9	1.0	85.0	73.0	3.0	1.0
NM_001098409	GAGE12G	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001184819	GNL3L	1436.0	130	1.0	1566.0	1333.0	174.0	9.0
NM_001353349	SPATA21	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007366	PLA2R1	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_002432	MNDA	84.0	5	0.0	89.0	62.0	22.0	1.0
NM_001289984	JADE2	241.0	25	8.0	266.0	222.0	34.0	2.0
NM_001017920	DAPL1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001012643	MYPOP	33.0	1	0.0	34.0	23.0	5.0	0.0
NM_001164471	TSPY4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_080656	CDKN2AIPNL	201.0	3	1.0	204.0	105.0	4.0	2.0
NM_004297	GNA14	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_138434	ZBED6CL	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_018558	GABRQ	1.0	0	0.0	1.0	0.0	0.0	0.0
NM_031905	ARMC10	245.0	9	5.0	254.0	88.0	154.0	0.0
NM_001331039	TRMT2A	381.0	44	0.0	425.0	321.0	91.0	8.0
NM_001243476	STARD13	18.0	1	7.0	19.0	18.0	0.0	1.0
NM_001289108	FAM96A	644.0	6	4.0	650.0	90.0	346.0	37.0
NM_032827	ATOH8	1.0	0	0.0	1.0	0.0	1.0	0.0
NM_005941	MMP16	0.0	0	2.0	0.0	0.0	0.0	0.0
NM_001025579	NDEL1	234.0	22	6.0	256.0	137.0	78.0	12.0
NM_002490	NDUFA6	1187.0	137	0.0	1324.0	1314.0	0.0	8.0
NM_030966	KRTAP1-3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001145777	FKBP5	4045.0	274	484.0	4319.0	2170.0	1382.0	56.0
NM_001017526	ARHGAP8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_173806	PDZD9	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_182983	HPN	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014241	HACD1	101.0	7	3.0	108.0	78.0	6.0	0.0
NM_001034996	RPL14	2339.0	182	4.0	2521.0	2404.0	80.0	37.0
NM_001037442	RUFY3	49.0	5	2.0	54.0	54.0	0.0	0.0
NM_001058	TACR1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_138782	FCHO2	325.0	84	15.0	409.0	367.0	4.0	12.0
NM_006753	SURF6	688.0	27	3.0	715.0	551.0	14.0	3.0
NM_001354199	R3HDM1	285.0	53	3.0	338.0	278.0	52.0	3.0
NM_001135147	SLC39A8	2501.0	271	199.0	2772.0	2074.0	607.0	25.0
NM_001129885	CPSF4L	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_033070	HDHD5	247.0	30	6.0	277.0	241.0	0.0	5.0
NM_001001959	OR11L1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_053278	TAAR8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002027	FNTA	304.0	20	7.0	324.0	279.0	1.0	4.0
NM_020547	AMHR2	68.0	7	11.0	75.0	74.0	0.0	1.0
NM_172175	IL15	1.0	4	3.0	5.0	2.0	3.0	0.0
NM_002199	IRF2	438.0	76	10.0	514.0	389.0	103.0	3.0
NM_004101	F2RL2	18.0	1	0.0	19.0	15.0	2.0	1.0
NM_001321601	LOC390877	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001347830	PDGFRA	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001322828	ZNF461	22.0	3	0.0	25.0	9.0	16.0	0.0
NM_005171	ATF1	462.0	58	2.0	520.0	302.0	140.0	0.0
NM_015634	KIF1BP	354.0	32	0.0	386.0	309.0	5.0	3.0
NM_032627	SSBP4	149.0	15	3.0	164.0	81.0	80.0	2.0
NM_001278419	C12orf42	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_001005496	OR5D16	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_006340	BAIAP2	59.0	8	2.0	67.0	55.0	2.0	5.0
NM_001289125	IFNAR2	325.0	47	17.0	372.0	212.0	145.0	1.0
NM_006065	SIRPB1	12.0	0	0.0	12.0	9.0	0.0	0.0
NM_001009812	LBX2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_004778	PTGDR2	132.0	3	0.0	135.0	114.0	14.0	0.0
NM_006646	WASF3	8.0	1	12.0	9.0	6.0	3.0	0.0
NM_014010	ASTN2	13.0	3	352.0	16.0	15.0	0.0	1.0
NM_032935	MT4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001098816	TENM4	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_001099402	CCNK	747.0	98	17.0	845.0	603.0	211.0	7.0
NM_001126128	PROK2	2.0	0	0.0	2.0	2.0	0.0	0.0
NM_001031803	LLGL2	73.0	16	2.0	89.0	75.0	7.0	3.0
NM_013309	SLC30A4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003988	PAX2	0.0	0	2.0	0.0	0.0	0.0	0.0
NM_003460	ZP2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_015939	TRMT6	425.0	48	1.0	473.0	352.0	55.0	9.0
NM_001080505	SHISA3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001330513	ZNF26	151.0	2	10.0	153.0	41.0	106.0	3.0
NM_001001413	GOLGA6L1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_012163	LRRC29	2.0	0	0.0	2.0	0.0	2.0	0.0
NM_016577	RAB6B	865.0	252	3.0	1117.0	889.0	146.0	24.0
NM_001080779	MYO1C	269.0	51	3.0	320.0	319.0	0.0	1.0
NM_021211	ZBED5	266.0	0	3.0	266.0	162.0	104.0	0.0
NM_152791	ZNF555	45.0	0	0.0	45.0	41.0	4.0	0.0
NM_198956	SP8	8.0	0	0.0	8.0	8.0	0.0	0.0
NM_004488	GP5	30.0	0	1.0	30.0	28.0	0.0	0.0
NM_015950	MRPL2	1042.0	81	1.0	1123.0	951.0	20.0	25.0
NM_001265589	RTN3	588.0	2	3.0	590.0	292.0	104.0	7.0
NM_001289088	ZMYM1	342.0	18	7.0	360.0	336.0	14.0	2.0
NM_019078	UGT1A5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_033337	CAV3	2.0	0	0.0	2.0	0.0	2.0	0.0
NM_003041	SLC5A2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014051	TMEM14A	167.0	30	0.0	197.0	66.0	98.0	2.0
NM_001004741	OR5M10	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_032378	EEF1D	1257.0	18	80.0	1275.0	1246.0	17.0	4.0
NM_001005170	OR52I2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002305	LGALS1	921.0	247	2.0	1168.0	830.0	98.0	13.0
NM_004356	CD81	1377.0	307	1.0	1684.0	1325.0	144.0	79.0
NM_001258283	OR2V1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001136112	CASP5	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_052955	TGM7	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014895	CEP162	135.0	14	2.0	149.0	129.0	12.0	2.0
NM_001161425	ZNF610	11.0	0	0.0	11.0	4.0	7.0	0.0
NM_181501	ITGA1	3.0	0	0.0	3.0	3.0	0.0	0.0
NM_014712	SETD1A	527.0	56	9.0	583.0	529.0	32.0	2.0
NM_018957	SH3BP1	145.0	30	0.0	175.0	159.0	9.0	1.0
NM_001099269	ZNF506	54.0	2	1.0	56.0	44.0	12.0	0.0
NM_006963	ZNF22	216.0	35	0.0	251.0	132.0	69.0	1.0
NM_017696	MCM9	264.0	24	6.0	288.0	271.0	0.0	6.0
NM_032142	CEP192	737.0	110	9.0	847.0	773.0	34.0	5.0
NM_018129	PNPO	937.0	171	5.0	1108.0	935.0	46.0	8.0
NM_015016	MAST3	161.0	26	16.0	187.0	183.0	0.0	1.0
NM_003389	CORO2A	20.0	2	0.0	22.0	19.0	0.0	1.0
NM_000292	PHKA2	422.0	91	3.0	513.0	445.0	52.0	1.0
NM_000745	CHRNA5	71.0	8	0.0	79.0	70.0	7.0	0.0
NM_000609	CXCL12	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_016027	LACTB2	283.0	20	0.0	303.0	224.0	32.0	9.0
NM_032927	TMEM128	148.0	26	2.0	174.0	77.0	96.0	1.0
NM_144492	CLDN14	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014912	CPEB3	14.0	6	1.0	20.0	15.0	5.0	0.0
NM_001454	FOXJ1	2.0	0	1.0	2.0	2.0	0.0	0.0
NM_003146	SSRP1	4275.0	825	13.0	5100.0	4092.0	793.0	14.0
NM_032756	HPDL	410.0	0	0.0	410.0	277.0	123.0	0.0
NM_001350065	TANC1	520.0	30	210.0	550.0	522.0	24.0	1.0
NM_001190158	CES5A	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_182491	ZFAND2A	85.0	7	0.0	92.0	8.0	81.0	0.0
NM_002074	GNB1	2053.0	315	16.0	2368.0	1628.0	630.0	36.0
NM_021123	GAGE7	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_178155	FUT8	290.0	25	84.0	315.0	263.0	44.0	6.0
NM_199352	SLC22A25	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001005187	OR6T1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001282931	C19orf12	54.0	1	1.0	55.0	16.0	37.0	1.0
NM_004048	B2M	3562.0	821	3.0	4383.0	3416.0	191.0	8.0
NM_002825	PTN	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_013234	EIF3K	3004.0	470	2.0	3474.0	2355.0	616.0	62.0
NM_001935	DPP4	26.0	9	0.0	35.0	31.0	2.0	1.0
NM_001282468	GOLGA8M	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001172288	CT45A5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_020844	TRMT9B	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_001282748	TLE4	174.0	26	3.0	200.0	127.0	68.0	2.0
NM_004824	CDYL	588.0	50	10.0	638.0	513.0	114.0	4.0
NM_001348223	OR4C5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_138290	RUNDC3B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_018004	TMEM45A	43.0	0	3.0	43.0	25.0	16.0	2.0
NM_031490	LONP2	1062.0	123	10.0	1185.0	1054.0	52.0	28.0
NM_001199860	KCNAB2	201.0	48	7.0	249.0	202.0	21.0	13.0
NM_001256134	PROZ	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_213606	SLC16A12	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003931	WASF1	276.0	16	0.0	292.0	213.0	72.0	3.0
NM_003857	GALR2	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_014264	PLK4	337.0	34	1.0	371.0	261.0	108.0	2.0
NM_181599	KRTAP13-1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_018665	DDX43	15.0	1	0.0	16.0	13.0	1.0	1.0
NM_004577	PSPH	99.0	8	8.0	107.0	32.0	68.0	5.0
NM_148842	RCC1L	375.0	111	0.0	486.0	279.0	199.0	2.0
NM_001288565	TMEM9	391.0	87	1.0	478.0	409.0	22.0	5.0
NM_005092	TNFSF18	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001007530	CDRT15	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007128	VPREB1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002559	P2RX3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_207123	GAB1	382.0	33	77.0	415.0	374.0	27.0	7.0
NM_017780	CHD7	496.0	32	3.0	528.0	447.0	73.0	4.0
NM_001304958	CCDC92	45.0	2	3.0	47.0	38.0	6.0	0.0
NM_001203	BMPR1B	1.0	0	0.0	1.0	0.0	1.0	0.0
NM_006495	EVI2B	185.0	2	1.0	187.0	158.0	21.0	0.0
NM_138433	KLHDC7B	2.0	0	0.0	2.0	2.0	0.0	0.0
NM_003151	STAT4	20.0	5	2.0	25.0	21.0	1.0	1.0
NM_203374	ZNF784	55.0	1	0.0	56.0	40.0	0.0	1.0
NM_001823	CKB	151.0	25	13.0	176.0	169.0	1.0	2.0
NM_001242844	RNF146	101.0	2	1.0	103.0	55.0	46.0	1.0
NM_014819	PJA2	1422.0	195	10.0	1617.0	1259.0	253.0	3.0
NM_018425	PI4K2A	455.0	54	11.0	509.0	438.0	4.0	18.0
NM_001190986	CRISP3	2.0	2	2.0	4.0	4.0	0.0	0.0
NM_001291535	CT45A8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_032361	THOC3	127.0	146	0.0	273.0	269.0	0.0	0.0
NM_201553	FGL1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002276	KRT19	9.0	2	0.0	11.0	10.0	1.0	0.0
NM_001144927	NKIRAS2	168.0	15	1.0	183.0	127.0	33.0	2.0
NM_014278	HSPA4L	744.0	124	36.0	868.0	707.0	129.0	14.0
NM_001184889	NIPA2	574.0	5	8.0	579.0	224.0	342.0	1.0
NM_021005	NR2F2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001002036	ASTL	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_002168	IDH2	4145.0	637	1.0	4782.0	4205.0	139.0	22.0
NM_001098817	INO80C	184.0	13	5.0	197.0	136.0	15.0	5.0
NM_001288780	MARCH10	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001258329	EPB41L1	4.0	1	0.0	5.0	4.0	1.0	0.0
NM_001142883	IP6K3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_000593	TAP1	215.0	22	0.0	237.0	234.0	1.0	0.0
NM_001198784	C15orf65	11.0	1	0.0	12.0	3.0	6.0	0.0
NM_002147	HOXB5	4.0	0	0.0	4.0	4.0	0.0	0.0
NM_182492	LRP5L	1.0	0	0.0	1.0	0.0	1.0	0.0
NM_001005183	OR6C76	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_174983	MFSD12	301.0	54	0.0	355.0	282.0	62.0	1.0
NM_052959	PANX3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003320	TUB	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_144607	CYB5D1	95.0	3	4.0	98.0	71.0	21.0	1.0
NM_000883	IMPDH1	121.0	0	53.0	121.0	108.0	0.0	0.0
NM_001004725	OR4S1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001319086	RUVBL1	1236.0	199	789.0	1435.0	1235.0	22.0	62.0
NM_003462	DNALI1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001329964	TP63	1.0	0	1.0	1.0	1.0	0.0	0.0
NM_001214909	ZNF48	96.0	1	5.0	97.0	77.0	15.0	1.0
NM_001080493	ZNF823	51.0	3	0.0	54.0	38.0	13.0	0.0
NM_001204268	FXYD6-FXYD2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002739	PRKCG	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_021156	TMX4	544.0	114	0.0	658.0	556.0	50.0	25.0
NM_032656	DHX37	655.0	85	1.0	740.0	653.0	49.0	5.0
NM_001289933	ZASP	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_016231	NLK	63.0	13	1.0	76.0	72.0	1.0	3.0
NM_014518	ZNF229	33.0	0	0.0	33.0	17.0	15.0	1.0
NM_001352289	RHOT2	618.0	164	28.0	782.0	366.0	411.0	4.0
NM_144644	SPATA4	1.0	0	0.0	1.0	0.0	1.0	0.0
NM_030934	TRMT1L	496.0	53	1.0	549.0	470.0	57.0	4.0
NM_006042	HS3ST3A1	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_001100878	MROH6	4.0	1	0.0	5.0	5.0	0.0	0.0
NM_001198844	RBM4	1.0	15	1.0	16.0	0.0	15.0	1.0
NM_005194	CEBPB	512.0	0	0.0	512.0	314.0	156.0	3.0
NM_001351100	USP19	972.0	133	8.0	1105.0	979.0	112.0	0.0
NM_080746	RPL10L	6.0	0	0.0	6.0	6.0	0.0	0.0
NM_001316335	PRRG2	8.0	1	0.0	9.0	2.0	0.0	7.0
NM_001294335	ADGRB2	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_032899	FAM83A	70.0	2	0.0	72.0	46.0	15.0	1.0
NM_001135789	PPIAL4C	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_005626	SRSF4	1291.0	93	29.0	1384.0	1196.0	56.0	12.0
NM_030821	PLA2G12A	183.0	0	0.0	183.0	56.0	122.0	0.0
NM_001013736	FAM47C	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_015205	ATP11A	293.0	43	13.0	336.0	272.0	8.0	25.0
NM_020823	TMEM181	192.0	47	52.0	239.0	235.0	0.0	4.0
NM_194283	DNAJC21	405.0	81	6.0	486.0	410.0	33.0	9.0
NM_019098	CNGB3	0.0	0	31.0	0.0	0.0	0.0	0.0
NM_003530	HIST1H3D	19611.0	4	62.0	19615.0	7477.0	4.0	8.0
NM_001290062	SEMA3B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_006045	ATP9A	13.0	0	0.0	13.0	9.0	0.0	3.0
NM_003802	MYH13	1.0	0	2.0	1.0	1.0	0.0	0.0
NM_014646	LPIN2	373.0	46	60.0	419.0	366.0	7.0	9.0
NM_012459	TIMM8B	741.0	0	5.0	741.0	627.0	0.0	4.0
NM_000137	FAH	1018.0	262	3.0	1280.0	1193.0	38.0	26.0
NM_152531	XXYLT1	230.0	4	5.0	234.0	198.0	22.0	6.0
NM_006401	ANP32B	3312.0	49	7.0	3361.0	2331.0	733.0	20.0
NM_001352769	ARL17B	0.0	1	0.0	1.0	1.0	0.0	0.0
NM_003914	CCNA1	118.0	27	0.0	145.0	120.0	20.0	0.0
NM_001195014	CD4	137.0	15	12.0	152.0	83.0	66.0	3.0
NM_001102651	ZNF554	29.0	5	0.0	34.0	22.0	5.0	1.0
NM_001145369	PTPN3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_052972	LRG1	82.0	1	1.0	83.0	79.0	0.0	0.0
NM_018135	MRPS18A	422.0	94	4.0	516.0	420.0	1.0	35.0
NM_001253790	SMIM22	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001034077	HIST2H4B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_025225	PNPLA3	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_152259	TICRR	546.0	43	1.0	589.0	573.0	0.0	0.0
NM_012279	ZNF346	162.0	18	2.0	180.0	128.0	0.0	4.0
NM_024114	TRIM48	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_025265	TSEN2	148.0	11	4.0	159.0	135.0	16.0	2.0
NM_024814	CBLL1	914.0	234	38.0	1148.0	726.0	140.0	12.0
NM_012384	GMEB2	258.0	16	6.0	274.0	204.0	16.0	4.0
NM_002153	HSD17B2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001040451	RUFY1	545.0	86	15.0	631.0	579.0	6.0	32.0
NM_024913	CPED1	97.0	15	15.0	112.0	81.0	30.0	1.0
NM_003278	CLEC3B	5.0	0	0.0	5.0	5.0	0.0	0.0
NM_001267598	MGST1	328.0	112	454.0	440.0	230.0	135.0	3.0
NM_014801	PCNX2	5.0	0	34.0	5.0	1.0	4.0	0.0
NM_006272	S100B	29.0	1	0.0	30.0	7.0	21.0	0.0
NM_014462	LSM1	423.0	42	0.0	465.0	141.0	287.0	8.0
NM_005310	GRB7	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_004779	CNOT8	721.0	54	0.0	775.0	551.0	121.0	12.0
NM_001669	ARSD	44.0	9	0.0	53.0	46.0	0.0	2.0
NM_001349660	RPS6KC1	260.0	14	4.0	274.0	175.0	94.0	0.0
NM_001199479	ZSCAN9	148.0	3	9.0	151.0	116.0	24.0	0.0
NM_007344	TTF1	342.0	28	1.0	370.0	338.0	10.0	2.0
NM_020124	IFNK	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007102	GUCA2B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_000397	CYBB	353.0	44	0.0	397.0	367.0	2.0	8.0
NM_001005177	OR52R1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001194	HCN2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002835	PTPN12	227.0	41	0.0	268.0	253.0	3.0	7.0
