AccNum	Gene	ExonReads	RefseqReads	IntronReads	GenomeRefseqReads	CD_GenomeRefseqReads	fpUTR_reads	tpUTR_reads
NM_001145297	EXOC7	1013.0	102	217.0	1115.0	663.0	28.0	410.0
NM_152559	METTL27	13.0	0	10.0	13.0	11.0	0.0	1.0
NM_001300901	TCEAL4	11.0	0	4.0	11.0	9.0	0.0	2.0
NM_181708	BCDIN3D	28.0	1	11.0	29.0	16.0	1.0	12.0
NM_006012	CLPP	192.0	25	7.0	217.0	154.0	18.0	39.0
NM_006794	GPR75	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001206427	ATP5MD	133.0	8	55.0	141.0	36.0	91.0	14.0
NM_001136050	DHRS1	46.0	9	22.0	55.0	37.0	10.0	5.0
NM_000797	DRD4	3.0	0	2.0	3.0	3.0	0.0	0.0
NM_014975	MAST1	0.0	0	6.0	0.0	0.0	0.0	0.0
NM_001270616	PROX1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_000417	IL2RA	2.0	0	0.0	2.0	1.0	0.0	1.0
NM_001731	BTG1	304.0	0	38.0	304.0	101.0	45.0	156.0
NM_001002231	KLK2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001283009	RTEL1	198.0	23	110.0	221.0	178.0	22.0	19.0
NM_001001918	OR14C36	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_053042	ZNF518B	447.0	4	88.0	451.0	236.0	47.0	161.0
NM_001324321	MAST2	116.0	10	270.0	126.0	117.0	7.0	1.0
NM_005958	MTNR1A	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002700	POU4F3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014587	SOX8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001286076	RPA2	530.0	5	149.0	535.0	128.0	178.0	213.0
NM_001321449	IZUMO2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_006594	AP4B1	363.0	26	152.0	389.0	334.0	42.0	7.0
NM_001330332	CD70	105.0	7	73.0	112.0	69.0	21.0	18.0
NM_004288	CYTIP	10.0	1	15.0	11.0	7.0	0.0	3.0
NM_001281432	ZNHIT3	27.0	2	94.0	29.0	16.0	7.0	3.0
NM_001170569	CXorf56	82.0	1	26.0	83.0	23.0	10.0	50.0
NM_014429	MORC1	5.0	0	10.0	5.0	5.0	0.0	0.0
NM_021025	TLX3	7.0	0	0.0	7.0	6.0	1.0	0.0
NM_031438	NUDT12	73.0	2	12.0	75.0	39.0	4.0	31.0
NM_014297	ETHE1	18.0	6	8.0	24.0	14.0	3.0	5.0
NM_001001917	OR56A1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001321245	PLSCR5	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_021133	RNASEL	214.0	6	23.0	220.0	134.0	18.0	66.0
NM_021141	XRCC5	2195.0	468	1163.0	2663.0	2020.0	167.0	411.0
NM_002367	MAGEB4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_030630	HID1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_015896	ZMYND10	3.0	1	0.0	4.0	4.0	0.0	0.0
NM_006811	SERINC3	2023.0	144	401.0	2167.0	944.0	147.0	1040.0
NM_001320820	COQ10B	421.0	13	224.0	434.0	158.0	14.0	244.0
NM_001348397	ST3GAL4	78.0	11	79.0	89.0	51.0	2.0	35.0
NM_001355224	CCDC30	2.0	0	31.0	2.0	0.0	2.0	0.0
NM_001330066	TP53TG3F	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001168247	SLFNL1	1.0	0	1.0	1.0	0.0	1.0	0.0
NM_001127266	TMEM129	204.0	5	42.0	209.0	99.0	26.0	82.0
NM_003294	TPSAB1	78.0	2	0.0	80.0	53.0	2.0	25.0
NM_001297573	TRERF1	10.0	0	45.0	10.0	6.0	0.0	4.0
NM_018489	ASH1L	1246.0	48	1357.0	1294.0	1074.0	70.0	143.0
NM_024759	NIPAL2	81.0	3	120.0	84.0	28.0	13.0	41.0
NM_001101339	C12orf77	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001244666	STX5	390.0	48	170.0	438.0	253.0	33.0	132.0
NM_001102420	ZFAND5	2861.0	48	1134.0	2909.0	218.0	861.0	1830.0
NM_024508	ZBED2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007069	PLA2G16	1.0	0	1.0	1.0	0.0	0.0	1.0
NM_016212	TP53TG3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001113511	ARHGEF7	110.0	18	709.0	128.0	113.0	1.0	14.0
NM_145719	TIGD3	9.0	0	1.0	9.0	7.0	0.0	2.0
NM_198517	TBC1D10C	28.0	2	5.0	30.0	19.0	0.0	10.0
NM_001318043	DTD1	44.0	3	13.0	47.0	32.0	7.0	5.0
NM_001038707	CDC42SE1	518.0	7	65.0	525.0	42.0	109.0	364.0
NM_001037666	CASTOR1	30.0	2	0.0	32.0	19.0	4.0	9.0
NM_001098409	GAGE12G	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001184819	GNL3L	422.0	26	75.0	448.0	202.0	23.0	218.0
NM_001353349	SPATA21	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_007366	PLA2R1	0.0	0	3.0	0.0	0.0	0.0	0.0
NM_002432	MNDA	30.0	4	18.0	34.0	23.0	8.0	2.0
NM_001289984	JADE2	67.0	2	35.0	69.0	39.0	6.0	24.0
NM_001017920	DAPL1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001012643	MYPOP	28.0	1	15.0	29.0	18.0	3.0	7.0
NM_001164471	TSPY4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_080656	CDKN2AIPNL	82.0	0	21.0	82.0	22.0	26.0	26.0
NM_004297	GNA14	0.0	0	10.0	0.0	0.0	0.0	0.0
NM_138434	ZBED6CL	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_018558	GABRQ	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_031905	ARMC10	147.0	11	103.0	158.0	52.0	82.0	15.0
NM_001331039	TRMT2A	282.0	26	20.0	308.0	216.0	46.0	41.0
NM_001243476	STARD13	3.0	0	44.0	3.0	2.0	0.0	1.0
NM_001289108	FAM96A	394.0	1	110.0	395.0	75.0	85.0	192.0
NM_032827	ATOH8	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_005941	MMP16	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_001025579	NDEL1	1007.0	69	1098.0	1076.0	424.0	119.0	519.0
NM_002490	NDUFA6	549.0	52	44.0	601.0	499.0	0.0	102.0
NM_030966	KRTAP1-3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001145777	FKBP5	121.0	8	438.0	129.0	64.0	34.0	29.0
NM_001017526	ARHGAP8	0.0	1	0.0	1.0	1.0	0.0	0.0
NM_173806	PDZD9	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_182983	HPN	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_014241	HACD1	118.0	6	260.0	124.0	78.0	16.0	8.0
NM_001034996	RPL14	407.0	23	52.0	430.0	368.0	26.0	36.0
NM_001037442	RUFY3	34.0	1	51.0	35.0	21.0	0.0	14.0
NM_001058	TACR1	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_138782	FCHO2	1526.0	201	3667.0	1727.0	953.0	46.0	719.0
NM_006753	SURF6	133.0	4	13.0	137.0	71.0	8.0	56.0
NM_001354199	R3HDM1	101.0	6	357.0	107.0	75.0	10.0	22.0
NM_001135147	SLC39A8	560.0	59	1011.0	619.0	443.0	136.0	14.0
NM_001129885	CPSF4L	0.0	0	4.0	0.0	0.0	0.0	0.0
NM_033070	HDHD5	25.0	1	6.0	26.0	18.0	0.0	7.0
NM_001001959	OR11L1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_053278	TAAR8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002027	FNTA	192.0	4	395.0	196.0	110.0	14.0	66.0
NM_020547	AMHR2	12.0	0	5.0	12.0	12.0	0.0	0.0
NM_172175	IL15	18.0	2	126.0	20.0	4.0	13.0	2.0
NM_002199	IRF2	261.0	44	704.0	305.0	164.0	45.0	85.0
NM_004101	F2RL2	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_001321601	LOC390877	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001347830	PDGFRA	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001322828	ZNF461	34.0	1	67.0	35.0	16.0	10.0	9.0
NM_005171	ATF1	280.0	22	128.0	302.0	130.0	49.0	112.0
NM_015634	KIF1BP	144.0	9	66.0	153.0	127.0	4.0	18.0
NM_032627	SSBP4	162.0	5	92.0	167.0	80.0	51.0	27.0
NM_001278419	C12orf42	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_001005496	OR5D16	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_006340	BAIAP2	8.0	1	70.0	9.0	4.0	2.0	1.0
NM_001289125	IFNAR2	69.0	4	110.0	73.0	46.0	6.0	19.0
NM_006065	SIRPB1	1.0	0	4.0	1.0	1.0	0.0	0.0
NM_001009812	LBX2	3.0	0	3.0	3.0	2.0	1.0	0.0
NM_004778	PTGDR2	21.0	0	0.0	21.0	10.0	0.0	11.0
NM_006646	WASF3	3.0	0	9.0	3.0	1.0	0.0	2.0
NM_014010	ASTN2	3.0	0	157.0	3.0	3.0	0.0	0.0
NM_032935	MT4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001098816	TENM4	0.0	0	22.0	0.0	0.0	0.0	0.0
NM_001099402	CCNK	192.0	19	295.0	211.0	118.0	36.0	46.0
NM_001126128	PROK2	2.0	0	1.0	2.0	1.0	1.0	0.0
NM_001031803	LLGL2	20.0	1	12.0	21.0	19.0	2.0	0.0
NM_013309	SLC30A4	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_003988	PAX2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003460	ZP2	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_015939	TRMT6	69.0	3	14.0	72.0	42.0	6.0	21.0
NM_001080505	SHISA3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001330513	ZNF26	102.0	1	66.0	103.0	44.0	36.0	20.0
NM_001001413	GOLGA6L1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_012163	LRRC29	30.0	2	55.0	32.0	13.0	8.0	10.0
NM_016577	RAB6B	1129.0	65	1338.0	1194.0	229.0	64.0	885.0
NM_001080779	MYO1C	139.0	26	25.0	165.0	134.0	1.0	29.0
NM_021211	ZBED5	239.0	0	107.0	239.0	198.0	32.0	5.0
NM_152791	ZNF555	23.0	0	3.0	23.0	12.0	0.0	11.0
NM_198956	SP8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_004488	GP5	2.0	0	0.0	2.0	0.0	0.0	2.0
NM_015950	MRPL2	107.0	8	27.0	115.0	96.0	11.0	1.0
NM_001265589	RTN3	216.0	0	243.0	216.0	82.0	21.0	109.0
NM_001289088	ZMYM1	121.0	12	105.0	133.0	107.0	6.0	18.0
NM_019078	UGT1A5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_033337	CAV3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003041	SLC5A2	1.0	0	1.0	1.0	1.0	0.0	0.0
NM_014051	TMEM14A	16.0	2	4.0	18.0	4.0	7.0	5.0
NM_001004741	OR5M10	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_032378	EEF1D	1459.0	15	512.0	1474.0	1324.0	51.0	96.0
NM_001005170	OR52I2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002305	LGALS1	122.0	13	3.0	135.0	92.0	23.0	4.0
NM_004356	CD81	83.0	11	38.0	94.0	49.0	8.0	35.0
NM_001258283	OR2V1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001136112	CASP5	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_052955	TGM7	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014895	CEP162	396.0	55	556.0	451.0	399.0	15.0	31.0
NM_001161425	ZNF610	2.0	0	3.0	2.0	1.0	0.0	1.0
NM_181501	ITGA1	0.0	0	14.0	0.0	0.0	0.0	0.0
NM_014712	SETD1A	110.0	6	57.0	116.0	95.0	3.0	17.0
NM_018957	SH3BP1	16.0	2	5.0	18.0	13.0	4.0	0.0
NM_001099269	ZNF506	24.0	1	24.0	25.0	8.0	5.0	12.0
NM_006963	ZNF22	143.0	1	9.0	144.0	45.0	16.0	78.0
NM_017696	MCM9	178.0	5	443.0	183.0	129.0	3.0	45.0
NM_032142	CEP192	1818.0	215	1807.0	2033.0	1952.0	33.0	37.0
NM_018129	PNPO	233.0	20	11.0	253.0	124.0	11.0	100.0
NM_015016	MAST3	528.0	67	332.0	595.0	394.0	0.0	182.0
NM_003389	CORO2A	9.0	2	5.0	11.0	5.0	0.0	6.0
NM_000292	PHKA2	241.0	35	184.0	276.0	194.0	41.0	37.0
NM_000745	CHRNA5	4.0	0	3.0	4.0	1.0	1.0	2.0
NM_000609	CXCL12	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_016027	LACTB2	92.0	14	64.0	106.0	73.0	19.0	10.0
NM_032927	TMEM128	78.0	7	81.0	85.0	19.0	45.0	18.0
NM_144492	CLDN14	2.0	0	0.0	2.0	2.0	0.0	0.0
NM_014912	CPEB3	38.0	1	197.0	39.0	14.0	3.0	22.0
NM_001454	FOXJ1	1.0	0	0.0	1.0	0.0	0.0	1.0
NM_003146	SSRP1	909.0	132	42.0	1041.0	828.0	72.0	135.0
NM_032756	HPDL	20.0	0	0.0	20.0	14.0	3.0	3.0
NM_001350065	TANC1	398.0	29	481.0	427.0	352.0	12.0	63.0
NM_001190158	CES5A	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_182491	ZFAND2A	120.0	7	49.0	127.0	59.0	39.0	25.0
NM_002074	GNB1	720.0	66	550.0	786.0	326.0	132.0	318.0
NM_021123	GAGE7	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_178155	FUT8	123.0	9	771.0	132.0	75.0	13.0	42.0
NM_199352	SLC22A25	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001005187	OR6T1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001282931	C19orf12	14.0	0	9.0	14.0	1.0	4.0	9.0
NM_004048	B2M	2981.0	282	133.0	3263.0	1046.0	487.0	1548.0
NM_002825	PTN	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_013234	EIF3K	476.0	49	73.0	525.0	368.0	101.0	8.0
NM_001935	DPP4	2.0	1	2.0	3.0	3.0	0.0	0.0
NM_001282468	GOLGA8M	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001172288	CT45A5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_020844	TRMT9B	3.0	0	38.0	3.0	0.0	0.0	3.0
NM_001282748	TLE4	241.0	18	939.0	259.0	102.0	100.0	54.0
NM_004824	CDYL	1417.0	49	4217.0	1466.0	889.0	185.0	378.0
NM_001348223	OR4C5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_138290	RUNDC3B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_018004	TMEM45A	4.0	1	8.0	5.0	4.0	0.0	1.0
NM_031490	LONP2	573.0	51	419.0	624.0	452.0	22.0	142.0
NM_001199860	KCNAB2	112.0	10	73.0	122.0	47.0	1.0	72.0
NM_001256134	PROZ	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_213606	SLC16A12	0.0	0	2.0	0.0	0.0	0.0	0.0
NM_003931	WASF1	98.0	6	386.0	104.0	47.0	41.0	12.0
NM_003857	GALR2	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_014264	PLK4	779.0	67	233.0	846.0	667.0	90.0	80.0
NM_181599	KRTAP13-1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_018665	DDX43	2.0	0	1.0	2.0	2.0	0.0	0.0
NM_004577	PSPH	23.0	3	26.0	26.0	7.0	17.0	2.0
NM_148842	RCC1L	131.0	30	33.0	161.0	120.0	32.0	0.0
NM_001288565	TMEM9	259.0	22	108.0	281.0	126.0	24.0	122.0
NM_005092	TNFSF18	52.0	3	11.0	55.0	40.0	0.0	12.0
NM_001007530	CDRT15	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007128	VPREB1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002559	P2RX3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_207123	GAB1	1894.0	45	6366.0	1939.0	666.0	78.0	1185.0
NM_017780	CHD7	127.0	9	262.0	136.0	120.0	6.0	10.0
NM_001304958	CCDC92	3.0	0	20.0	3.0	1.0	2.0	0.0
NM_001203	BMPR1B	0.0	0	6.0	0.0	0.0	0.0	0.0
NM_006495	EVI2B	13.0	0	2.0	13.0	10.0	0.0	2.0
NM_138433	KLHDC7B	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_003151	STAT4	4.0	3	21.0	7.0	4.0	0.0	3.0
NM_203374	ZNF784	87.0	1	1.0	88.0	43.0	3.0	39.0
NM_001823	CKB	32.0	2	10.0	34.0	30.0	0.0	3.0
NM_001242844	RNF146	159.0	0	159.0	159.0	92.0	31.0	33.0
NM_014819	PJA2	829.0	51	492.0	880.0	426.0	44.0	388.0
NM_018425	PI4K2A	1883.0	74	406.0	1957.0	755.0	44.0	1137.0
NM_001190986	CRISP3	9.0	2	5.0	11.0	7.0	0.0	4.0
NM_001291535	CT45A8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_032361	THOC3	45.0	31	3.0	76.0	58.0	1.0	7.0
NM_201553	FGL1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002276	KRT19	16.0	1	0.0	17.0	17.0	0.0	0.0
NM_001144927	NKIRAS2	182.0	4	13.0	186.0	39.0	17.0	128.0
NM_014278	HSPA4L	110.0	8	77.0	118.0	75.0	10.0	32.0
NM_001184889	NIPA2	498.0	12	176.0	510.0	236.0	148.0	117.0
NM_021005	NR2F2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001002036	ASTL	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002168	IDH2	2776.0	383	209.0	3159.0	2354.0	289.0	391.0
NM_001098817	INO80C	49.0	9	110.0	58.0	32.0	9.0	17.0
NM_001288780	MARCH10	0.0	0	2.0	0.0	0.0	0.0	0.0
NM_001258329	EPB41L1	0.0	0	6.0	0.0	0.0	0.0	0.0
NM_001142883	IP6K3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_000593	TAP1	128.0	13	5.0	141.0	129.0	0.0	11.0
NM_001198784	C15orf65	6.0	0	2.0	6.0	3.0	1.0	0.0
NM_002147	HOXB5	1.0	0	0.0	1.0	0.0	0.0	1.0
NM_182492	LRP5L	16.0	0	7.0	16.0	8.0	3.0	5.0
NM_001005183	OR6C76	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_174983	MFSD12	219.0	21	20.0	240.0	154.0	20.0	62.0
NM_052959	PANX3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003320	TUB	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_144607	CYB5D1	97.0	4	8.0	101.0	27.0	9.0	62.0
NM_000883	IMPDH1	14.0	0	5.0	14.0	11.0	1.0	2.0
NM_001004725	OR4S1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001319086	RUVBL1	161.0	30	367.0	191.0	162.0	15.0	4.0
NM_003462	DNALI1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001329964	TP63	12.0	0	5.0	12.0	2.0	0.0	10.0
NM_001214909	ZNF48	30.0	2	4.0	32.0	24.0	2.0	4.0
NM_001080493	ZNF823	12.0	0	10.0	12.0	8.0	2.0	2.0
NM_001204268	FXYD6-FXYD2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002739	PRKCG	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_021156	TMX4	681.0	23	228.0	704.0	212.0	40.0	432.0
NM_032656	DHX37	206.0	34	89.0	240.0	183.0	10.0	44.0
NM_001289933	ZASP	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_016231	NLK	391.0	21	2073.0	412.0	228.0	34.0	135.0
NM_014518	ZNF229	22.0	0	3.0	22.0	18.0	1.0	3.0
NM_001352289	RHOT2	382.0	62	57.0	444.0	197.0	142.0	103.0
NM_144644	SPATA4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_030934	TRMT1L	618.0	67	363.0	685.0	470.0	60.0	144.0
NM_006042	HS3ST3A1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001100878	MROH6	43.0	4	6.0	47.0	31.0	2.0	14.0
NM_001198844	RBM4	94.0	6	247.0	100.0	8.0	6.0	86.0
NM_005194	CEBPB	1552.0	0	0.0	1552.0	920.0	243.0	366.0
NM_001351100	USP19	808.0	103	73.0	911.0	823.0	69.0	7.0
NM_080746	RPL10L	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_001316335	PRRG2	1.0	0	0.0	1.0	0.0	0.0	1.0
NM_001294335	ADGRB2	1.0	1	0.0	2.0	2.0	0.0	0.0
NM_032899	FAM83A	1150.0	22	265.0	1172.0	447.0	85.0	614.0
NM_001135789	PPIAL4C	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_005626	SRSF4	627.0	30	1432.0	657.0	431.0	52.0	145.0
NM_030821	PLA2G12A	113.0	0	64.0	113.0	27.0	31.0	54.0
NM_001013736	FAM47C	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_015205	ATP11A	164.0	17	339.0	181.0	67.0	4.0	109.0
NM_020823	TMEM181	420.0	39	592.0	459.0	174.0	0.0	285.0
NM_194283	DNAJC21	554.0	40	309.0	594.0	319.0	88.0	164.0
NM_019098	CNGB3	0.0	0	18.0	0.0	0.0	0.0	0.0
NM_003530	HIST1H3D	15130.0	3	720.0	15133.0	11318.0	990.0	794.0
NM_001290062	SEMA3B	2.0	1	0.0	3.0	1.0	1.0	1.0
NM_006045	ATP9A	7.0	4	7.0	11.0	6.0	1.0	4.0
NM_003802	MYH13	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_014646	LPIN2	13047.0	823	6122.0	13870.0	6297.0	97.0	7329.0
NM_012459	TIMM8B	211.0	0	10.0	211.0	86.0	1.0	53.0
NM_000137	FAH	355.0	90	186.0	445.0	356.0	30.0	45.0
NM_152531	XXYLT1	61.0	1	176.0	62.0	33.0	2.0	25.0
NM_006401	ANP32B	611.0	8	1761.0	619.0	251.0	95.0	246.0
NM_001352769	ARL17B	0.0	0	6.0	0.0	0.0	0.0	0.0
NM_003914	CCNA1	12.0	0	2.0	12.0	9.0	0.0	2.0
NM_001195014	CD4	15.0	0	4.0	15.0	8.0	3.0	4.0
NM_001102651	ZNF554	11.0	0	14.0	11.0	8.0	2.0	1.0
NM_001145369	PTPN3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_052972	LRG1	5.0	0	0.0	5.0	4.0	1.0	0.0
NM_018135	MRPS18A	270.0	22	91.0	292.0	114.0	13.0	143.0
NM_001253790	SMIM22	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001034077	HIST2H4B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_025225	PNPLA3	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_152259	TICRR	498.0	40	298.0	538.0	473.0	0.0	50.0
NM_012279	ZNF346	211.0	10	223.0	221.0	97.0	7.0	102.0
NM_024114	TRIM48	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_025265	TSEN2	31.0	0	83.0	31.0	21.0	3.0	7.0
NM_024814	CBLL1	596.0	22	533.0	618.0	158.0	26.0	422.0
NM_012384	GMEB2	382.0	26	137.0	408.0	185.0	26.0	191.0
NM_002153	HSD17B2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001040451	RUFY1	316.0	30	209.0	346.0	267.0	7.0	59.0
NM_024913	CPED1	66.0	7	405.0	73.0	61.0	7.0	5.0
NM_003278	CLEC3B	1.0	0	0.0	1.0	0.0	0.0	1.0
NM_001267598	MGST1	1.0	1	23.0	2.0	1.0	1.0	0.0
NM_014801	PCNX2	3.0	0	46.0	3.0	3.0	0.0	0.0
NM_006272	S100B	9.0	1	1.0	10.0	3.0	3.0	4.0
NM_014462	LSM1	323.0	22	86.0	345.0	120.0	124.0	84.0
NM_005310	GRB7	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_004779	CNOT8	805.0	32	271.0	837.0	360.0	119.0	336.0
NM_001669	ARSD	9.0	1	1.0	10.0	6.0	0.0	3.0
NM_001349660	RPS6KC1	521.0	33	1527.0	554.0	292.0	193.0	64.0
NM_001199479	ZSCAN9	57.0	2	46.0	59.0	42.0	13.0	3.0
NM_007344	TTF1	210.0	6	103.0	216.0	195.0	9.0	11.0
NM_020124	IFNK	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007102	GUCA2B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_000397	CYBB	224.0	13	202.0	237.0	112.0	2.0	123.0
NM_001005177	OR52R1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001194	HCN2	11.0	0	29.0	11.0	10.0	1.0	0.0
NM_002835	PTPN12	68.0	9	137.0	77.0	43.0	1.0	32.0
