AccNum	Gene	ExonReads	RefseqReads	IntronReads	GenomeRefseqReads	CD_GenomeRefseqReads	fpUTR_reads	tpUTR_reads
NM_001002231	KLK2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001283009	RTEL1	184.0	18	8.0	202.0	87.0	112.0	1.0
NM_001001918	OR14C36	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_053042	ZNF518B	387.0	27	15.0	414.0	165.0	242.0	3.0
NM_001324321	MAST2	94.0	5	7.0	99.0	99.0	0.0	0.0
NM_005958	MTNR1A	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002700	POU4F3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014587	SOX8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001286076	RPA2	585.0	138	1.0	723.0	189.0	509.0	3.0
NM_001321449	IZUMO2	1.0	0	0.0	1.0	0.0	0.0	0.0
NM_006594	AP4B1	251.0	2	10.0	253.0	151.0	43.0	0.0
NM_001330332	CD70	19.0	1	0.0	20.0	5.0	11.0	0.0
NM_004288	CYTIP	498.0	16	3.0	514.0	249.0	178.0	2.0
NM_001281432	ZNHIT3	419.0	30	51.0	449.0	91.0	4.0	1.0
NM_001170569	CXorf56	91.0	1	0.0	92.0	39.0	53.0	0.0
NM_014429	MORC1	2.0	1	3.0	3.0	3.0	0.0	0.0
NM_021025	TLX3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_031438	NUDT12	113.0	12	1.0	125.0	60.0	46.0	1.0
NM_014297	ETHE1	594.0	45	1.0	639.0	253.0	8.0	5.0
NM_001001917	OR56A1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001321245	PLSCR5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_021133	RNASEL	259.0	59	0.0	318.0	153.0	138.0	0.0
NM_021141	XRCC5	4222.0	1045	10.0	5267.0	3535.0	596.0	96.0
NM_002367	MAGEB4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_030630	HID1	1.0	0	0.0	1.0	0.0	0.0	0.0
NM_015896	ZMYND10	3.0	0	0.0	3.0	1.0	1.0	1.0
NM_006811	SERINC3	2197.0	215	4.0	2412.0	1156.0	978.0	17.0
NM_001320820	COQ10B	71.0	5	0.0	76.0	66.0	2.0	3.0
NM_001348397	ST3GAL4	662.0	77	105.0	739.0	390.0	71.0	5.0
NM_001355224	CCDC30	7.0	0	4.0	7.0	1.0	6.0	0.0
NM_001330066	TP53TG3F	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001168247	SLFNL1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001127266	TMEM129	177.0	2	4.0	179.0	67.0	88.0	4.0
NM_003294	TPSAB1	560.0	2	0.0	562.0	555.0	2.0	5.0
NM_001297573	TRERF1	219.0	33	72.0	252.0	129.0	116.0	1.0
NM_018489	ASH1L	337.0	20	26.0	357.0	257.0	85.0	3.0
NM_024759	NIPAL2	119.0	5	4.0	124.0	43.0	23.0	8.0
NM_001101339	C12orf77	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001244666	STX5	414.0	68	59.0	482.0	276.0	116.0	28.0
NM_001102420	ZFAND5	1201.0	27	35.0	1228.0	97.0	1083.0	8.0
NM_024508	ZBED2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007069	PLA2G16	6.0	0	0.0	6.0	2.0	4.0	0.0
NM_016212	TP53TG3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001113511	ARHGEF7	457.0	48	48.0	505.0	475.0	0.0	30.0
NM_145719	TIGD3	20.0	1	0.0	21.0	9.0	7.0	0.0
NM_198517	TBC1D10C	264.0	24	56.0	288.0	218.0	7.0	0.0
NM_001318043	DTD1	527.0	102	3.0	629.0	295.0	29.0	5.0
NM_001038707	CDC42SE1	1593.0	139	2.0	1732.0	154.0	1459.0	14.0
NM_001037666	CASTOR1	178.0	16	1.0	194.0	112.0	24.0	7.0
NM_001098409	GAGE12G	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001184819	GNL3L	702.0	53	2.0	755.0	492.0	197.0	9.0
NM_001353349	SPATA21	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007366	PLA2R1	3.0	0	0.0	3.0	2.0	0.0	0.0
NM_002432	MNDA	289.0	55	1.0	344.0	153.0	180.0	1.0
NM_001289984	JADE2	465.0	53	31.0	518.0	322.0	155.0	6.0
NM_001017920	DAPL1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001012643	MYPOP	59.0	2	1.0	61.0	26.0	13.0	0.0
NM_001164471	TSPY4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_080656	CDKN2AIPNL	224.0	0	1.0	224.0	61.0	4.0	0.0
NM_004297	GNA14	11.0	2	2.0	13.0	7.0	6.0	0.0
NM_138434	ZBED6CL	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_018558	GABRQ	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_031905	ARMC10	358.0	6	3.0	364.0	30.0	322.0	0.0
NM_001331039	TRMT2A	382.0	19	0.0	401.0	181.0	210.0	1.0
NM_001243476	STARD13	40.0	6	79.0	46.0	44.0	1.0	1.0
NM_001289108	FAM96A	944.0	3	2.0	947.0	61.0	499.0	12.0
NM_032827	ATOH8	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_005941	MMP16	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001025579	NDEL1	536.0	27	9.0	563.0	153.0	340.0	22.0
NM_002490	NDUFA6	684.0	39	0.0	723.0	720.0	0.0	2.0
NM_030966	KRTAP1-3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001145777	FKBP5	1066.0	106	50.0	1172.0	454.0	548.0	5.0
NM_001017526	ARHGAP8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_173806	PDZD9	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_182983	HPN	1.0	0	5.0	1.0	0.0	1.0	0.0
NM_014241	HACD1	338.0	8	0.0	346.0	198.0	19.0	0.0
NM_001034996	RPL14	667.0	34	2.0	701.0	510.0	180.0	10.0
NM_001037442	RUFY3	26.0	3	11.0	29.0	29.0	0.0	0.0
NM_001058	TACR1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_138782	FCHO2	119.0	26	12.0	145.0	106.0	6.0	2.0
NM_006753	SURF6	552.0	19	0.0	571.0	300.0	10.0	2.0
NM_001354199	R3HDM1	302.0	35	15.0	337.0	235.0	82.0	4.0
NM_001135147	SLC39A8	863.0	51	241.0	914.0	429.0	326.0	10.0
NM_001129885	CPSF4L	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_033070	HDHD5	316.0	26	40.0	342.0	210.0	1.0	6.0
NM_001001959	OR11L1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_053278	TAAR8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002027	FNTA	375.0	9	10.0	384.0	269.0	1.0	0.0
NM_020547	AMHR2	76.0	7	16.0	83.0	81.0	1.0	1.0
NM_172175	IL15	4.0	1	3.0	5.0	0.0	5.0	0.0
NM_002199	IRF2	602.0	66	16.0	668.0	310.0	275.0	4.0
NM_004101	F2RL2	84.0	1	0.0	85.0	37.0	38.0	3.0
NM_001321601	LOC390877	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001347830	PDGFRA	3.0	0	1.0	3.0	3.0	0.0	0.0
NM_001322828	ZNF461	43.0	6	3.0	49.0	8.0	40.0	1.0
NM_005171	ATF1	472.0	36	6.0	508.0	206.0	198.0	4.0
NM_015634	KIF1BP	328.0	17	2.0	345.0	208.0	21.0	1.0
NM_032627	SSBP4	365.0	10	8.0	375.0	87.0	287.0	1.0
NM_001278419	C12orf42	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_001005496	OR5D16	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_006340	BAIAP2	99.0	19	3.0	118.0	65.0	30.0	1.0
NM_001289125	IFNAR2	919.0	65	48.0	984.0	280.0	595.0	10.0
NM_006065	SIRPB1	38.0	1	4.0	39.0	18.0	7.0	0.0
NM_001009812	LBX2	19.0	0	3.0	19.0	7.0	11.0	0.0
NM_004778	PTGDR2	561.0	51	0.0	612.0	370.0	143.0	0.0
NM_006646	WASF3	68.0	3	7.0	71.0	26.0	42.0	1.0
NM_014010	ASTN2	3.0	1	100.0	4.0	4.0	0.0	0.0
NM_032935	MT4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001098816	TENM4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001099402	CCNK	799.0	36	27.0	835.0	255.0	526.0	4.0
NM_001126128	PROK2	21.0	0	0.0	21.0	6.0	5.0	0.0
NM_001031803	LLGL2	140.0	28	8.0	168.0	104.0	37.0	1.0
NM_013309	SLC30A4	9.0	1	0.0	10.0	4.0	4.0	0.0
NM_003988	PAX2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003460	ZP2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_015939	TRMT6	298.0	7	2.0	305.0	134.0	72.0	6.0
NM_001080505	SHISA3	1.0	0	0.0	1.0	0.0	1.0	0.0
NM_001330513	ZNF26	176.0	1	7.0	177.0	28.0	146.0	0.0
NM_001001413	GOLGA6L1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_012163	LRRC29	13.0	5	6.0	18.0	1.0	15.0	0.0
NM_016577	RAB6B	209.0	33	0.0	242.0	107.0	88.0	2.0
NM_001080779	MYO1C	162.0	21	18.0	183.0	182.0	0.0	1.0
NM_021211	ZBED5	312.0	1	2.0	313.0	86.0	226.0	0.0
NM_152791	ZNF555	43.0	7	0.0	50.0	28.0	15.0	2.0
NM_198956	SP8	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_004488	GP5	617.0	14	1.0	631.0	504.0	4.0	1.0
NM_015950	MRPL2	427.0	19	1.0	446.0	203.0	11.0	9.0
NM_001265589	RTN3	2469.0	2	6.0	2471.0	741.0	281.0	12.0
NM_001289088	ZMYM1	212.0	8	29.0	220.0	158.0	35.0	1.0
NM_019078	UGT1A5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_033337	CAV3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003041	SLC5A2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014051	TMEM14A	290.0	55	0.0	345.0	58.0	235.0	0.0
NM_001004741	OR5M10	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_032378	EEF1D	754.0	17	63.0	771.0	712.0	40.0	9.0
NM_001005170	OR52I2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002305	LGALS1	9813.0	5033	11.0	14846.0	6639.0	2048.0	116.0
NM_004356	CD81	1976.0	310	1.0	2286.0	1275.0	687.0	53.0
NM_001258283	OR2V1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001136112	CASP5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_052955	TGM7	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014895	CEP162	104.0	10	6.0	114.0	78.0	22.0	1.0
NM_001161425	ZNF610	26.0	1	0.0	27.0	12.0	14.0	1.0
NM_181501	ITGA1	6.0	2	0.0	8.0	8.0	0.0	0.0
NM_014712	SETD1A	341.0	28	39.0	369.0	304.0	44.0	1.0
NM_018957	SH3BP1	769.0	98	5.0	867.0	645.0	114.0	2.0
NM_001099269	ZNF506	110.0	0	1.0	110.0	35.0	75.0	0.0
NM_006963	ZNF22	591.0	153	1.0	744.0	164.0	390.0	1.0
NM_017696	MCM9	198.0	22	53.0	220.0	196.0	0.0	0.0
NM_032142	CEP192	353.0	59	43.0	412.0	288.0	52.0	2.0
NM_018129	PNPO	241.0	20	8.0	261.0	155.0	53.0	4.0
NM_015016	MAST3	201.0	43	61.0	244.0	210.0	0.0	4.0
NM_003389	CORO2A	113.0	6	4.0	119.0	103.0	0.0	4.0
NM_000292	PHKA2	324.0	56	6.0	380.0	254.0	112.0	5.0
NM_000745	CHRNA5	84.0	7	1.0	91.0	49.0	35.0	1.0
NM_000609	CXCL12	8.0	0	0.0	8.0	4.0	0.0	0.0
NM_016027	LACTB2	244.0	13	2.0	257.0	95.0	75.0	2.0
NM_032927	TMEM128	175.0	9	2.0	184.0	31.0	152.0	1.0
NM_144492	CLDN14	1.0	0	0.0	1.0	0.0	0.0	0.0
NM_014912	CPEB3	24.0	1	7.0	25.0	10.0	13.0	0.0
NM_001454	FOXJ1	40.0	8	0.0	48.0	26.0	21.0	1.0
NM_003146	SSRP1	1475.0	409	14.0	1884.0	1141.0	596.0	4.0
NM_032756	HPDL	192.0	0	0.0	192.0	58.0	116.0	0.0
NM_001350065	TANC1	429.0	36	120.0	465.0	407.0	50.0	3.0
NM_001190158	CES5A	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_182491	ZFAND2A	120.0	5	0.0	125.0	6.0	108.0	0.0
NM_002074	GNB1	3597.0	398	25.0	3995.0	1461.0	2211.0	60.0
NM_021123	GAGE7	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_178155	FUT8	370.0	34	353.0	404.0	234.0	150.0	9.0
NM_199352	SLC22A25	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001005187	OR6T1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001282931	C19orf12	128.0	1	8.0	129.0	27.0	90.0	3.0
NM_004048	B2M	24262.0	2867	4.0	27129.0	9688.0	1419.0	72.0
NM_002825	PTN	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_013234	EIF3K	1893.0	120	3.0	2013.0	541.0	611.0	15.0
NM_001935	DPP4	515.0	218	6.0	733.0	493.0	147.0	2.0
NM_001282468	GOLGA8M	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001172288	CT45A5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_020844	TRMT9B	3.0	0	8.0	3.0	1.0	1.0	0.0
NM_001282748	TLE4	578.0	63	23.0	641.0	282.0	339.0	2.0
NM_004824	CDYL	323.0	18	23.0	341.0	175.0	134.0	2.0
NM_001348223	OR4C5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_138290	RUNDC3B	1.0	0	0.0	1.0	0.0	1.0	0.0
NM_018004	TMEM45A	107.0	5	5.0	112.0	51.0	54.0	3.0
NM_031490	LONP2	641.0	46	22.0	687.0	469.0	59.0	19.0
NM_001199860	KCNAB2	639.0	135	31.0	774.0	514.0	138.0	39.0
NM_001256134	PROZ	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_213606	SLC16A12	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003931	WASF1	314.0	9	1.0	323.0	123.0	178.0	4.0
NM_003857	GALR2	3.0	0	0.0	3.0	3.0	0.0	0.0
NM_014264	PLK4	272.0	8	6.0	280.0	118.0	157.0	1.0
NM_181599	KRTAP13-1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_018665	DDX43	15.0	0	0.0	15.0	9.0	2.0	0.0
NM_004577	PSPH	251.0	13	55.0	264.0	61.0	189.0	0.0
NM_148842	RCC1L	393.0	41	4.0	434.0	129.0	280.0	2.0
NM_001288565	TMEM9	439.0	78	2.0	517.0	301.0	93.0	4.0
NM_005092	TNFSF18	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001007530	CDRT15	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007128	VPREB1	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_002559	P2RX3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_207123	GAB1	135.0	9	27.0	144.0	79.0	50.0	1.0
NM_017780	CHD7	217.0	11	18.0	228.0	164.0	54.0	0.0
NM_001304958	CCDC92	200.0	5	7.0	205.0	75.0	106.0	2.0
NM_001203	BMPR1B	4.0	0	3.0	4.0	2.0	1.0	0.0
NM_006495	EVI2B	829.0	7	1.0	836.0	380.0	402.0	0.0
NM_138433	KLHDC7B	77.0	0	0.0	77.0	70.0	2.0	3.0
NM_003151	STAT4	174.0	92	23.0	266.0	164.0	22.0	3.0
NM_203374	ZNF784	97.0	0	0.0	97.0	36.0	0.0	2.0
NM_001823	CKB	652.0	52	29.0	704.0	585.0	13.0	8.0
NM_001242844	RNF146	333.0	9	4.0	342.0	141.0	190.0	2.0
NM_014819	PJA2	2102.0	366	16.0	2468.0	1441.0	703.0	15.0
NM_018425	PI4K2A	202.0	14	5.0	216.0	145.0	3.0	5.0
NM_001190986	CRISP3	50.0	11	23.0	61.0	40.0	2.0	1.0
NM_001291535	CT45A8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_032361	THOC3	64.0	39	0.0	103.0	98.0	2.0	0.0
NM_201553	FGL1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002276	KRT19	96.0	0	0.0	96.0	67.0	16.0	0.0
NM_001144927	NKIRAS2	289.0	18	0.0	307.0	115.0	100.0	5.0
NM_014278	HSPA4L	269.0	28	24.0	297.0	160.0	118.0	5.0
NM_001184889	NIPA2	774.0	7	12.0	781.0	113.0	639.0	1.0
NM_021005	NR2F2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001002036	ASTL	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002168	IDH2	3290.0	371	2.0	3661.0	2200.0	299.0	18.0
NM_001098817	INO80C	249.0	8	15.0	257.0	130.0	37.0	0.0
NM_001288780	MARCH10	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_001258329	EPB41L1	3.0	0	1.0	3.0	3.0	0.0	0.0
NM_001142883	IP6K3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_000593	TAP1	706.0	39	0.0	745.0	732.0	10.0	1.0
NM_001198784	C15orf65	6.0	0	0.0	6.0	1.0	2.0	0.0
NM_002147	HOXB5	14.0	1	1.0	15.0	14.0	0.0	1.0
NM_182492	LRP5L	3.0	3	2.0	6.0	5.0	0.0	1.0
NM_001005183	OR6C76	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_174983	MFSD12	308.0	31	5.0	339.0	139.0	171.0	0.0
NM_052959	PANX3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003320	TUB	0.0	0	2.0	0.0	0.0	0.0	0.0
NM_144607	CYB5D1	64.0	0	1.0	64.0	14.0	44.0	0.0
NM_000883	IMPDH1	255.0	3	142.0	258.0	148.0	3.0	13.0
NM_001004725	OR4S1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001319086	RUVBL1	320.0	54	447.0	374.0	295.0	30.0	9.0
NM_003462	DNALI1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001329964	TP63	2.0	0	0.0	2.0	2.0	0.0	0.0
NM_001214909	ZNF48	182.0	14	18.0	196.0	99.0	77.0	1.0
NM_001080493	ZNF823	81.0	2	4.0	83.0	27.0	51.0	1.0
NM_001204268	FXYD6-FXYD2	0.0	1	0.0	1.0	0.0	0.0	0.0
NM_002739	PRKCG	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_021156	TMX4	679.0	97	7.0	776.0	486.0	202.0	14.0
NM_032656	DHX37	403.0	43	2.0	446.0	315.0	79.0	5.0
NM_001289933	ZASP	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_016231	NLK	286.0	24	47.0	310.0	275.0	13.0	11.0
NM_014518	ZNF229	41.0	5	1.0	46.0	6.0	34.0	1.0
NM_001352289	RHOT2	341.0	68	24.0	409.0	178.0	228.0	2.0
NM_144644	SPATA4	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_030934	TRMT1L	577.0	45	1.0	622.0	401.0	165.0	1.0
NM_006042	HS3ST3A1	1.0	0	0.0	1.0	0.0	1.0	0.0
NM_001100878	MROH6	42.0	1	11.0	43.0	38.0	1.0	4.0
NM_001198844	RBM4	8.0	30	2.0	38.0	3.0	30.0	5.0
NM_005194	CEBPB	2689.0	0	0.0	2689.0	1027.0	1450.0	17.0
NM_001351100	USP19	722.0	87	6.0	809.0	551.0	231.0	0.0
NM_080746	RPL10L	3.0	0	0.0	3.0	3.0	0.0	0.0
NM_001316335	PRRG2	24.0	0	0.0	24.0	1.0	1.0	22.0
NM_001294335	ADGRB2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_032899	FAM83A	12.0	0	0.0	12.0	7.0	2.0	0.0
NM_001135789	PPIAL4C	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_005626	SRSF4	992.0	40	37.0	1032.0	667.0	160.0	12.0
NM_030821	PLA2G12A	196.0	0	1.0	196.0	27.0	159.0	0.0
NM_001013736	FAM47C	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_015205	ATP11A	121.0	19	26.0	140.0	108.0	8.0	15.0
NM_020823	TMEM181	110.0	32	129.0	142.0	135.0	0.0	7.0
NM_194283	DNAJC21	404.0	45	15.0	449.0	266.0	147.0	2.0
NM_019098	CNGB3	0.0	0	26.0	0.0	0.0	0.0	0.0
NM_003530	HIST1H3D	25153.0	1	133.0	25154.0	4947.0	13.0	4.0
NM_001290062	SEMA3B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_006045	ATP9A	28.0	4	5.0	32.0	24.0	0.0	0.0
NM_003802	MYH13	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_014646	LPIN2	488.0	38	34.0	526.0	392.0	11.0	8.0
NM_012459	TIMM8B	778.0	0	9.0	778.0	632.0	0.0	2.0
NM_000137	FAH	438.0	121	2.0	559.0	431.0	58.0	11.0
NM_152531	XXYLT1	293.0	7	35.0	300.0	116.0	132.0	3.0
NM_006401	ANP32B	3268.0	58	23.0	3326.0	820.0	2173.0	20.0
NM_001352769	ARL17B	1.0	0	0.0	1.0	0.0	0.0	1.0
NM_003914	CCNA1	130.0	12	0.0	142.0	80.0	53.0	0.0
NM_001195014	CD4	451.0	38	110.0	489.0	160.0	328.0	1.0
NM_001102651	ZNF554	33.0	2	1.0	35.0	19.0	10.0	0.0
NM_001145369	PTPN3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_052972	LRG1	16.0	4	0.0	20.0	12.0	0.0	0.0
NM_018135	MRPS18A	263.0	30	3.0	293.0	131.0	0.0	12.0
NM_001253790	SMIM22	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001034077	HIST2H4B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_025225	PNPLA3	31.0	4	1.0	35.0	17.0	12.0	0.0
NM_152259	TICRR	300.0	14	0.0	314.0	300.0	0.0	2.0
NM_012279	ZNF346	111.0	8	8.0	119.0	66.0	3.0	2.0
NM_024114	TRIM48	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_025265	TSEN2	57.0	1	4.0	58.0	33.0	14.0	0.0
NM_024814	CBLL1	397.0	224	13.0	621.0	234.0	59.0	19.0
NM_012384	GMEB2	250.0	14	6.0	264.0	136.0	48.0	2.0
NM_002153	HSD17B2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001040451	RUFY1	939.0	139	351.0	1078.0	962.0	6.0	45.0
NM_024913	CPED1	105.0	4	29.0	109.0	35.0	72.0	0.0
NM_003278	CLEC3B	38.0	0	9.0	38.0	37.0	0.0	0.0
NM_001267598	MGST1	701.0	279	272.0	980.0	278.0	378.0	4.0
NM_014801	PCNX2	14.0	0	38.0	14.0	7.0	7.0	0.0
NM_006272	S100B	86.0	11	1.0	97.0	5.0	61.0	2.0
NM_014462	LSM1	471.0	41	1.0	512.0	135.0	317.0	12.0
NM_005310	GRB7	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_004779	CNOT8	1207.0	71	17.0	1278.0	491.0	449.0	19.0
NM_001669	ARSD	192.0	35	5.0	227.0	153.0	2.0	3.0
NM_001349660	RPS6KC1	319.0	8	28.0	327.0	121.0	203.0	1.0
NM_001199479	ZSCAN9	160.0	3	8.0	163.0	71.0	58.0	1.0
NM_007344	TTF1	161.0	8	3.0	169.0	134.0	10.0	1.0
NM_020124	IFNK	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007102	GUCA2B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_000397	CYBB	319.0	28	4.0	347.0	234.0	4.0	7.0
NM_001005177	OR52R1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001194	HCN2	3.0	0	0.0	3.0	3.0	0.0	0.0
NM_002835	PTPN12	676.0	91	7.0	767.0	675.0	14.0	15.0
