AccNum	Gene	ExonReads	RefseqReads	IntronReads	GenomeRefseqReads	CD_GenomeRefseqReads	fpUTR_reads	tpUTR_reads
NM_001281432	ZNHIT3	175.0	27	115.0	202.0	86.0	1.0	2.0
NM_001170569	CXorf56	84.0	3	0.0	87.0	64.0	23.0	0.0
NM_014429	MORC1	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_021025	TLX3	11.0	0	0.0	11.0	9.0	0.0	0.0
NM_031438	NUDT12	142.0	14	1.0	156.0	115.0	20.0	3.0
NM_014297	ETHE1	133.0	15	0.0	148.0	93.0	2.0	2.0
NM_001001917	OR56A1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001321245	PLSCR5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_021133	RNASEL	114.0	10	0.0	124.0	86.0	29.0	0.0
NM_021141	XRCC5	4094.0	1079	5.0	5173.0	4384.0	223.0	112.0
NM_002367	MAGEB4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_030630	HID1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_015896	ZMYND10	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_006811	SERINC3	1921.0	313	2.0	2234.0	1819.0	292.0	34.0
NM_001320820	COQ10B	61.0	8	0.0	69.0	63.0	1.0	1.0
NM_001348397	ST3GAL4	62.0	9	3.0	71.0	45.0	4.0	2.0
NM_001355224	CCDC30	4.0	0	2.0	4.0	0.0	4.0	0.0
NM_001330066	TP53TG3F	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001168247	SLFNL1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001127266	TMEM129	129.0	3	2.0	132.0	82.0	33.0	3.0
NM_003294	TPSAB1	226.0	0	0.0	226.0	225.0	0.0	1.0
NM_001297573	TRERF1	33.0	0	4.0	33.0	19.0	8.0	1.0
NM_018489	ASH1L	174.0	12	4.0	186.0	150.0	28.0	2.0
NM_024759	NIPAL2	49.0	5	2.0	54.0	26.0	6.0	5.0
NM_001101339	C12orf77	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001244666	STX5	236.0	45	15.0	281.0	227.0	18.0	15.0
NM_001102420	ZFAND5	396.0	25	5.0	421.0	84.0	330.0	5.0
NM_024508	ZBED2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007069	PLA2G16	4.0	0	0.0	4.0	2.0	2.0	0.0
NM_016212	TP53TG3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001113511	ARHGEF7	166.0	42	5.0	208.0	195.0	4.0	9.0
NM_145719	TIGD3	5.0	0	0.0	5.0	3.0	1.0	0.0
NM_198517	TBC1D10C	49.0	2	5.0	51.0	40.0	0.0	2.0
NM_001318043	DTD1	229.0	38	0.0	267.0	188.0	3.0	5.0
NM_001038707	CDC42SE1	348.0	26	0.0	374.0	102.0	240.0	5.0
NM_001037666	CASTOR1	27.0	6	0.0	33.0	28.0	4.0	0.0
NM_001098409	GAGE12G	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001184819	GNL3L	879.0	72	0.0	951.0	792.0	104.0	14.0
NM_001353349	SPATA21	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007366	PLA2R1	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_002432	MNDA	53.0	7	0.0	60.0	43.0	16.0	1.0
NM_001289984	JADE2	169.0	15	9.0	184.0	150.0	18.0	1.0
NM_001017920	DAPL1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001012643	MYPOP	23.0	1	0.0	24.0	18.0	3.0	0.0
NM_001164471	TSPY4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_080656	CDKN2AIPNL	167.0	0	0.0	167.0	70.0	3.0	1.0
NM_004297	GNA14	3.0	0	0.0	3.0	3.0	0.0	0.0
NM_138434	ZBED6CL	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_018558	GABRQ	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_031905	ARMC10	217.0	8	4.0	225.0	76.0	133.0	3.0
NM_001331039	TRMT2A	254.0	31	0.0	285.0	207.0	70.0	3.0
NM_001243476	STARD13	1.0	1	4.0	2.0	2.0	0.0	0.0
NM_001289108	FAM96A	513.0	2	2.0	515.0	47.0	297.0	30.0
NM_032827	ATOH8	2.0	0	0.0	2.0	2.0	0.0	0.0
NM_005941	MMP16	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001025579	NDEL1	203.0	23	1.0	226.0	120.0	80.0	9.0
NM_002490	NDUFA6	852.0	77	0.0	929.0	914.0	0.0	14.0
NM_030966	KRTAP1-3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001145777	FKBP5	3906.0	287	366.0	4193.0	2385.0	1131.0	73.0
NM_001017526	ARHGAP8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_173806	PDZD9	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_182983	HPN	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014241	HACD1	58.0	3	1.0	61.0	44.0	3.0	0.0
NM_001034996	RPL14	731.0	47	4.0	778.0	708.0	51.0	19.0
NM_001037442	RUFY3	26.0	4	1.0	30.0	30.0	0.0	0.0
NM_001058	TACR1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_138782	FCHO2	205.0	60	11.0	265.0	232.0	2.0	8.0
NM_006753	SURF6	340.0	12	0.0	352.0	286.0	5.0	4.0
NM_001354199	R3HDM1	191.0	35	2.0	226.0	166.0	52.0	4.0
NM_001135147	SLC39A8	2206.0	239	143.0	2445.0	1687.0	604.0	31.0
NM_001129885	CPSF4L	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_033070	HDHD5	73.0	10	2.0	83.0	66.0	1.0	0.0
NM_001001959	OR11L1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_053278	TAAR8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002027	FNTA	202.0	12	8.0	214.0	182.0	0.0	4.0
NM_020547	AMHR2	68.0	12	5.0	80.0	79.0	0.0	1.0
NM_172175	IL15	9.0	1	1.0	10.0	0.0	10.0	0.0
NM_002199	IRF2	308.0	65	5.0	373.0	271.0	74.0	3.0
NM_004101	F2RL2	7.0	0	0.0	7.0	7.0	0.0	0.0
NM_001321601	LOC390877	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001347830	PDGFRA	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001322828	ZNF461	25.0	1	0.0	26.0	11.0	15.0	0.0
NM_005171	ATF1	326.0	41	2.0	367.0	234.0	82.0	0.0
NM_015634	KIF1BP	288.0	18	0.0	306.0	250.0	4.0	3.0
NM_032627	SSBP4	117.0	6	1.0	123.0	57.0	65.0	0.0
NM_001278419	C12orf42	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001005496	OR5D16	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_006340	BAIAP2	34.0	3	0.0	37.0	34.0	1.0	0.0
NM_001289125	IFNAR2	260.0	32	9.0	292.0	162.0	107.0	2.0
NM_006065	SIRPB1	7.0	1	0.0	8.0	5.0	0.0	0.0
NM_001009812	LBX2	1.0	0	0.0	1.0	0.0	1.0	0.0
NM_004778	PTGDR2	101.0	9	0.0	110.0	90.0	13.0	0.0
NM_006646	WASF3	8.0	0	6.0	8.0	8.0	0.0	0.0
NM_014010	ASTN2	14.0	5	151.0	19.0	18.0	0.0	1.0
NM_032935	MT4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001098816	TENM4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001099402	CCNK	588.0	55	8.0	643.0	438.0	179.0	8.0
NM_001126128	PROK2	4.0	0	0.0	4.0	3.0	0.0	0.0
NM_001031803	LLGL2	41.0	9	0.0	50.0	41.0	2.0	1.0
NM_013309	SLC30A4	1.0	1	0.0	2.0	2.0	0.0	0.0
NM_003988	PAX2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003460	ZP2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_015939	TRMT6	234.0	19	0.0	253.0	183.0	32.0	5.0
NM_001080505	SHISA3	1.0	0	0.0	1.0	0.0	1.0	0.0
NM_001330513	ZNF26	134.0	4	3.0	138.0	64.0	64.0	3.0
NM_001001413	GOLGA6L1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_012163	LRRC29	4.0	2	0.0	6.0	1.0	5.0	0.0
NM_016577	RAB6B	918.0	317	8.0	1235.0	930.0	177.0	27.0
NM_001080779	MYO1C	190.0	41	6.0	231.0	230.0	0.0	1.0
NM_021211	ZBED5	191.0	0	2.0	191.0	114.0	77.0	0.0
NM_152791	ZNF555	34.0	2	0.0	36.0	33.0	3.0	0.0
NM_198956	SP8	7.0	0	0.0	7.0	7.0	0.0	0.0
NM_004488	GP5	16.0	0	0.0	16.0	15.0	0.0	0.0
NM_015950	MRPL2	827.0	43	1.0	870.0	664.0	14.0	15.0
NM_001265589	RTN3	579.0	3	2.0	582.0	324.0	39.0	0.0
NM_001289088	ZMYM1	167.0	12	5.0	179.0	163.0	7.0	0.0
NM_019078	UGT1A5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_033337	CAV3	1.0	0	0.0	1.0	0.0	1.0	0.0
NM_003041	SLC5A2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014051	TMEM14A	91.0	17	0.0	108.0	46.0	49.0	0.0
NM_001004741	OR5M10	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_032378	EEF1D	488.0	9	27.0	497.0	473.0	16.0	3.0
NM_001005170	OR52I2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002305	LGALS1	416.0	124	0.0	540.0	389.0	34.0	3.0
NM_004356	CD81	907.0	201	0.0	1108.0	844.0	113.0	47.0
NM_001258283	OR2V1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001136112	CASP5	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_052955	TGM7	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014895	CEP162	92.0	6	3.0	98.0	81.0	9.0	4.0
NM_001161425	ZNF610	21.0	2	0.0	23.0	12.0	11.0	0.0
NM_181501	ITGA1	1.0	1	0.0	2.0	2.0	0.0	0.0
NM_014712	SETD1A	348.0	28	11.0	376.0	345.0	18.0	0.0
NM_018957	SH3BP1	71.0	11	1.0	82.0	70.0	6.0	0.0
NM_001099269	ZNF506	44.0	0	1.0	44.0	25.0	19.0	0.0
NM_006963	ZNF22	213.0	35	0.0	248.0	113.0	94.0	1.0
NM_017696	MCM9	140.0	14	9.0	154.0	143.0	0.0	2.0
NM_032142	CEP192	370.0	48	10.0	418.0	377.0	19.0	5.0
NM_018129	PNPO	692.0	133	6.0	825.0	642.0	57.0	8.0
NM_015016	MAST3	97.0	27	9.0	124.0	114.0	0.0	2.0
NM_003389	CORO2A	19.0	3	0.0	22.0	21.0	0.0	0.0
NM_000292	PHKA2	262.0	46	3.0	308.0	257.0	42.0	2.0
NM_000745	CHRNA5	9.0	3	0.0	12.0	7.0	4.0	1.0
NM_000609	CXCL12	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_016027	LACTB2	301.0	27	0.0	328.0	229.0	41.0	16.0
NM_032927	TMEM128	135.0	16	0.0	151.0	70.0	79.0	2.0
NM_144492	CLDN14	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_014912	CPEB3	12.0	0	1.0	12.0	7.0	5.0	0.0
NM_001454	FOXJ1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003146	SSRP1	2516.0	591	4.0	3107.0	2260.0	648.0	9.0
NM_032756	HPDL	137.0	0	0.0	137.0	81.0	48.0	0.0
NM_001350065	TANC1	275.0	18	119.0	293.0	273.0	18.0	1.0
NM_001190158	CES5A	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_182491	ZFAND2A	63.0	5	0.0	68.0	4.0	63.0	0.0
NM_002074	GNB1	1679.0	279	15.0	1958.0	1268.0	554.0	55.0
NM_021123	GAGE7	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_178155	FUT8	258.0	24	69.0	282.0	209.0	64.0	3.0
NM_199352	SLC22A25	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001005187	OR6T1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001282931	C19orf12	35.0	0	2.0	35.0	13.0	22.0	0.0
NM_004048	B2M	3012.0	514	1.0	3526.0	2672.0	125.0	8.0
NM_002825	PTN	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_013234	EIF3K	1360.0	217	0.0	1577.0	909.0	276.0	19.0
NM_001935	DPP4	10.0	4	0.0	14.0	13.0	1.0	0.0
NM_001282468	GOLGA8M	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001172288	CT45A5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_020844	TRMT9B	0.0	0	5.0	0.0	0.0	0.0	0.0
NM_001282748	TLE4	195.0	30	7.0	225.0	154.0	59.0	3.0
NM_004824	CDYL	529.0	32	5.0	561.0	443.0	96.0	4.0
NM_001348223	OR4C5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_138290	RUNDC3B	0.0	0	2.0	0.0	0.0	0.0	0.0
NM_018004	TMEM45A	4.0	0	0.0	4.0	1.0	1.0	2.0
NM_031490	LONP2	598.0	91	13.0	689.0	602.0	35.0	23.0
NM_001199860	KCNAB2	126.0	30	4.0	156.0	127.0	11.0	14.0
NM_001256134	PROZ	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_213606	SLC16A12	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003931	WASF1	209.0	8	0.0	217.0	126.0	76.0	7.0
NM_003857	GALR2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014264	PLK4	277.0	29	0.0	306.0	216.0	79.0	1.0
NM_181599	KRTAP13-1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_018665	DDX43	2.0	0	2.0	2.0	2.0	0.0	0.0
NM_004577	PSPH	200.0	34	21.0	234.0	134.0	89.0	5.0
NM_148842	RCC1L	288.0	68	2.0	356.0	202.0	140.0	1.0
NM_001288565	TMEM9	314.0	65	0.0	379.0	290.0	35.0	6.0
NM_005092	TNFSF18	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001007530	CDRT15	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007128	VPREB1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002559	P2RX3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_207123	GAB1	276.0	25	78.0	301.0	264.0	26.0	7.0
NM_017780	CHD7	262.0	16	3.0	278.0	220.0	51.0	0.0
NM_001304958	CCDC92	37.0	0	2.0	37.0	27.0	9.0	0.0
NM_001203	BMPR1B	0.0	0	2.0	0.0	0.0	0.0	0.0
NM_006495	EVI2B	88.0	0	0.0	88.0	79.0	7.0	0.0
NM_138433	KLHDC7B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003151	STAT4	23.0	5	1.0	28.0	25.0	0.0	2.0
NM_203374	ZNF784	38.0	2	0.0	40.0	24.0	0.0	0.0
NM_001823	CKB	71.0	10	9.0	81.0	77.0	0.0	1.0
NM_001242844	RNF146	105.0	2	1.0	107.0	73.0	32.0	0.0
NM_014819	PJA2	1004.0	135	5.0	1139.0	905.0	147.0	6.0
NM_018425	PI4K2A	391.0	45	8.0	436.0	376.0	4.0	12.0
NM_001190986	CRISP3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001291535	CT45A8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_032361	THOC3	137.0	118	0.0	255.0	247.0	1.0	0.0
NM_201553	FGL1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002276	KRT19	9.0	0	0.0	9.0	7.0	1.0	0.0
NM_001144927	NKIRAS2	159.0	11	0.0	170.0	123.0	30.0	1.0
NM_014278	HSPA4L	274.0	28	23.0	302.0	228.0	57.0	1.0
NM_001184889	NIPA2	477.0	4	4.0	481.0	185.0	276.0	2.0
NM_021005	NR2F2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001002036	ASTL	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_002168	IDH2	3122.0	500	1.0	3622.0	2924.0	111.0	19.0
NM_001098817	INO80C	120.0	4	0.0	124.0	83.0	10.0	3.0
NM_001288780	MARCH10	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001258329	EPB41L1	2.0	0	0.0	2.0	2.0	0.0	0.0
NM_001142883	IP6K3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_000593	TAP1	143.0	14	0.0	157.0	152.0	2.0	0.0
NM_001198784	C15orf65	8.0	0	0.0	8.0	0.0	7.0	0.0
NM_002147	HOXB5	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_182492	LRP5L	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_001005183	OR6C76	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_174983	MFSD12	123.0	28	1.0	151.0	108.0	33.0	2.0
NM_052959	PANX3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003320	TUB	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_144607	CYB5D1	45.0	1	0.0	46.0	27.0	13.0	0.0
NM_000883	IMPDH1	52.0	1	15.0	53.0	50.0	1.0	0.0
NM_001004725	OR4S1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001319086	RUVBL1	754.0	137	503.0	891.0	760.0	17.0	25.0
NM_003462	DNALI1	2.0	0	0.0	2.0	2.0	0.0	0.0
NM_001329964	TP63	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001214909	ZNF48	74.0	3	5.0	77.0	53.0	17.0	0.0
NM_001080493	ZNF823	25.0	0	0.0	25.0	15.0	9.0	0.0
NM_001204268	FXYD6-FXYD2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002739	PRKCG	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_021156	TMX4	462.0	96	1.0	558.0	438.0	76.0	15.0
NM_032656	DHX37	292.0	52	0.0	344.0	302.0	22.0	3.0
NM_001289933	ZASP	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_016231	NLK	98.0	7	2.0	105.0	96.0	3.0	4.0
NM_014518	ZNF229	28.0	0	0.0	28.0	11.0	17.0	0.0
NM_001352289	RHOT2	332.0	81	12.0	413.0	227.0	184.0	2.0
NM_144644	SPATA4	2.0	0	0.0	2.0	1.0	0.0	0.0
NM_030934	TRMT1L	356.0	40	0.0	396.0	342.0	32.0	3.0
NM_006042	HS3ST3A1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001100878	MROH6	16.0	3	2.0	19.0	18.0	0.0	0.0
NM_001198844	RBM4	5.0	10	2.0	15.0	4.0	10.0	1.0
NM_005194	CEBPB	891.0	0	0.0	891.0	614.0	241.0	4.0
NM_001351100	USP19	680.0	91	1.0	771.0	655.0	104.0	0.0
NM_080746	RPL10L	3.0	0	0.0	3.0	3.0	0.0	0.0
NM_001316335	PRRG2	5.0	0	0.0	5.0	0.0	0.0	5.0
NM_001294335	ADGRB2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_032899	FAM83A	1145.0	30	0.0	1175.0	875.0	117.0	12.0
NM_001135789	PPIAL4C	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_005626	SRSF4	510.0	31	16.0	541.0	425.0	23.0	3.0
NM_030821	PLA2G12A	170.0	0	0.0	170.0	55.0	110.0	1.0
NM_001013736	FAM47C	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_015205	ATP11A	226.0	33	10.0	259.0	222.0	7.0	16.0
NM_020823	TMEM181	159.0	28	51.0	187.0	185.0	0.0	2.0
NM_194283	DNAJC21	396.0	55	4.0	451.0	364.0	38.0	5.0
NM_019098	CNGB3	0.0	0	27.0	0.0	0.0	0.0	0.0
NM_003530	HIST1H3D	20273.0	1	41.0	20274.0	8987.0	4.0	3.0
NM_001290062	SEMA3B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_006045	ATP9A	9.0	4	0.0	13.0	8.0	0.0	0.0
NM_003802	MYH13	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014646	LPIN2	421.0	53	22.0	474.0	428.0	3.0	6.0
NM_012459	TIMM8B	550.0	0	3.0	550.0	481.0	0.0	2.0
NM_000137	FAH	860.0	250	0.0	1110.0	1020.0	38.0	16.0
NM_152531	XXYLT1	116.0	10	3.0	126.0	91.0	26.0	3.0
NM_006401	ANP32B	2734.0	44	6.0	2778.0	1548.0	993.0	20.0
NM_001352769	ARL17B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003914	CCNA1	55.0	9	0.0	64.0	51.0	5.0	3.0
NM_001195014	CD4	135.0	14	32.0	149.0	77.0	72.0	0.0
NM_001102651	ZNF554	22.0	3	1.0	25.0	21.0	4.0	0.0
NM_001145369	PTPN3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_052972	LRG1	58.0	1	2.0	59.0	54.0	0.0	0.0
NM_018135	MRPS18A	359.0	77	0.0	436.0	334.0	1.0	26.0
NM_001253790	SMIM22	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001034077	HIST2H4B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_025225	PNPLA3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_152259	TICRR	353.0	20	0.0	373.0	362.0	0.0	4.0
NM_012279	ZNF346	127.0	8	2.0	135.0	103.0	0.0	2.0
NM_024114	TRIM48	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_025265	TSEN2	91.0	5	2.0	96.0	75.0	13.0	1.0
NM_024814	CBLL1	706.0	240	30.0	946.0	611.0	71.0	15.0
NM_012384	GMEB2	167.0	16	4.0	183.0	138.0	11.0	4.0
NM_002153	HSD17B2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001040451	RUFY1	361.0	49	16.0	410.0	364.0	10.0	17.0
NM_024913	CPED1	74.0	10	20.0	84.0	66.0	17.0	0.0
NM_003278	CLEC3B	6.0	0	0.0	6.0	6.0	0.0	0.0
NM_001267598	MGST1	215.0	43	191.0	258.0	114.0	82.0	1.0
NM_014801	PCNX2	6.0	0	25.0	6.0	1.0	5.0	0.0
NM_006272	S100B	18.0	1	0.0	19.0	6.0	8.0	0.0
NM_014462	LSM1	368.0	52	1.0	420.0	169.0	219.0	9.0
NM_005310	GRB7	0.0	1	0.0	1.0	1.0	0.0	0.0
NM_004779	CNOT8	715.0	60	4.0	775.0	512.0	143.0	20.0
NM_001669	ARSD	13.0	1	0.0	14.0	11.0	0.0	1.0
NM_001349660	RPS6KC1	243.0	14	3.0	257.0	124.0	128.0	4.0
NM_001199479	ZSCAN9	93.0	3	10.0	96.0	62.0	24.0	0.0
NM_007344	TTF1	262.0	15	2.0	277.0	244.0	8.0	3.0
NM_020124	IFNK	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007102	GUCA2B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_000397	CYBB	148.0	14	0.0	162.0	138.0	0.0	4.0
NM_001005177	OR52R1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001194	HCN2	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_002835	PTPN12	158.0	24	0.0	182.0	175.0	0.0	4.0
