AccNum	Gene	ExonReads	RefseqReads	IntronReads	GenomeRefseqReads	CD_GenomeRefseqReads	fpUTR_reads	tpUTR_reads
NM_021141	XRCC5	10979.0	2939	14.0	13918.0	9524.0	1424.0	264.0
NM_002367	MAGEB4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_030630	HID1	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_015896	ZMYND10	6.0	1	0.0	7.0	5.0	1.0	1.0
NM_006811	SERINC3	3076.0	248	2.0	3324.0	1434.0	1601.0	22.0
NM_001320820	COQ10B	73.0	11	0.0	84.0	74.0	2.0	1.0
NM_001348397	ST3GAL4	84.0	8	8.0	92.0	47.0	12.0	1.0
NM_001355224	CCDC30	6.0	0	6.0	6.0	0.0	6.0	0.0
NM_001330066	TP53TG3F	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001168247	SLFNL1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001127266	TMEM129	264.0	6	2.0	270.0	80.0	141.0	2.0
NM_003294	TPSAB1	193.0	1	0.0	194.0	193.0	1.0	0.0
NM_001297573	TRERF1	47.0	8	16.0	55.0	18.0	35.0	0.0
NM_018489	ASH1L	413.0	20	8.0	433.0	321.0	89.0	3.0
NM_024759	NIPAL2	134.0	10	4.0	144.0	48.0	22.0	4.0
NM_001101339	C12orf77	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001244666	STX5	351.0	61	33.0	412.0	214.0	140.0	23.0
NM_001102420	ZFAND5	1185.0	25	12.0	1210.0	98.0	1069.0	13.0
NM_024508	ZBED2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007069	PLA2G16	6.0	0	0.0	6.0	2.0	4.0	0.0
NM_016212	TP53TG3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001113511	ARHGEF7	536.0	66	52.0	602.0	575.0	1.0	26.0
NM_145719	TIGD3	16.0	7	0.0	23.0	9.0	11.0	0.0
NM_198517	TBC1D10C	70.0	6	16.0	76.0	61.0	0.0	1.0
NM_001318043	DTD1	641.0	73	0.0	714.0	295.0	46.0	7.0
NM_001038707	CDC42SE1	1283.0	95	5.0	1378.0	83.0	1191.0	8.0
NM_001037666	CASTOR1	106.0	10	0.0	116.0	55.0	21.0	2.0
NM_001098409	GAGE12G	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001184819	GNL3L	1874.0	162	14.0	2036.0	1313.0	589.0	11.0
NM_001353349	SPATA21	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007366	PLA2R1	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_002432	MNDA	161.0	14	0.0	175.0	78.0	94.0	1.0
NM_001289984	JADE2	385.0	50	15.0	435.0	306.0	102.0	7.0
NM_001017920	DAPL1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001012643	MYPOP	75.0	1	1.0	76.0	20.0	23.0	1.0
NM_001164471	TSPY4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_080656	CDKN2AIPNL	746.0	0	1.0	746.0	171.0	7.0	1.0
NM_004297	GNA14	3.0	0	0.0	3.0	2.0	0.0	0.0
NM_138434	ZBED6CL	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_018558	GABRQ	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_031905	ARMC10	626.0	10	3.0	636.0	60.0	557.0	0.0
NM_001331039	TRMT2A	775.0	42	2.0	817.0	344.0	453.0	4.0
NM_001243476	STARD13	21.0	2	25.0	23.0	23.0	0.0	0.0
NM_001289108	FAM96A	2494.0	2	5.0	2496.0	125.0	1592.0	44.0
NM_032827	ATOH8	2.0	0	0.0	2.0	0.0	2.0	0.0
NM_005941	MMP16	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001025579	NDEL1	738.0	34	6.0	772.0	150.0	534.0	29.0
NM_002490	NDUFA6	1885.0	93	0.0	1978.0	1967.0	0.0	11.0
NM_030966	KRTAP1-3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001145777	FKBP5	9885.0	1060	402.0	10945.0	3686.0	5852.0	65.0
NM_001017526	ARHGAP8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_173806	PDZD9	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_182983	HPN	1.0	0	0.0	1.0	0.0	1.0	0.0
NM_014241	HACD1	256.0	7	2.0	263.0	124.0	27.0	0.0
NM_001034996	RPL14	2697.0	136	13.0	2833.0	2474.0	338.0	17.0
NM_001037442	RUFY3	28.0	3	10.0	31.0	31.0	0.0	0.0
NM_001058	TACR1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_138782	FCHO2	428.0	83	11.0	511.0	345.0	14.0	15.0
NM_006753	SURF6	1298.0	34	3.0	1332.0	674.0	51.0	7.0
NM_001354199	R3HDM1	414.0	39	6.0	453.0	284.0	143.0	7.0
NM_001135147	SLC39A8	3565.0	219	213.0	3784.0	1490.0	1852.0	21.0
NM_001129885	CPSF4L	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_033070	HDHD5	372.0	16	15.0	388.0	197.0	1.0	5.0
NM_001001959	OR11L1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_053278	TAAR8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002027	FNTA	559.0	10	13.0	569.0	351.0	2.0	2.0
NM_020547	AMHR2	111.0	6	32.0	117.0	116.0	0.0	1.0
NM_172175	IL15	22.0	0	5.0	22.0	0.0	22.0	0.0
NM_002199	IRF2	772.0	100	25.0	872.0	409.0	377.0	8.0
NM_004101	F2RL2	14.0	0	0.0	14.0	2.0	11.0	0.0
NM_001321601	LOC390877	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001347830	PDGFRA	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_001322828	ZNF461	79.0	10	0.0	89.0	12.0	75.0	1.0
NM_005171	ATF1	1224.0	102	16.0	1326.0	482.0	601.0	16.0
NM_015634	KIF1BP	549.0	48	0.0	597.0	327.0	24.0	2.0
NM_032627	SSBP4	481.0	10	7.0	491.0	102.0	387.0	1.0
NM_001278419	C12orf42	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001005496	OR5D16	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_006340	BAIAP2	95.0	11	3.0	106.0	55.0	22.0	10.0
NM_001289125	IFNAR2	632.0	44	16.0	676.0	185.0	424.0	3.0
NM_006065	SIRPB1	12.0	1	0.0	13.0	5.0	2.0	0.0
NM_001009812	LBX2	7.0	0	2.0	7.0	0.0	7.0	0.0
NM_004778	PTGDR2	152.0	7	0.0	159.0	80.0	46.0	0.0
NM_006646	WASF3	12.0	1	11.0	13.0	3.0	10.0	0.0
NM_014010	ASTN2	19.0	2	260.0	21.0	21.0	0.0	0.0
NM_032935	MT4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001098816	TENM4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001099402	CCNK	1696.0	59	47.0	1755.0	540.0	1099.0	17.0
NM_001126128	PROK2	3.0	0	0.0	3.0	3.0	0.0	0.0
NM_001031803	LLGL2	105.0	19	4.0	124.0	87.0	25.0	0.0
NM_013309	SLC30A4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003988	PAX2	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_003460	ZP2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_015939	TRMT6	1003.0	35	0.0	1038.0	542.0	213.0	7.0
NM_001080505	SHISA3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001330513	ZNF26	379.0	0	5.0	379.0	42.0	323.0	3.0
NM_001001413	GOLGA6L1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_012163	LRRC29	6.0	1	1.0	7.0	0.0	7.0	0.0
NM_016577	RAB6B	1365.0	240	13.0	1605.0	676.0	662.0	14.0
NM_001080779	MYO1C	324.0	53	30.0	377.0	374.0	0.0	3.0
NM_021211	ZBED5	649.0	1	2.0	650.0	146.0	503.0	0.0
NM_152791	ZNF555	49.0	9	0.0	58.0	33.0	19.0	0.0
NM_198956	SP8	5.0	0	0.0	5.0	5.0	0.0	0.0
NM_004488	GP5	29.0	0	0.0	29.0	22.0	0.0	0.0
NM_015950	MRPL2	1858.0	68	0.0	1926.0	860.0	80.0	27.0
NM_001265589	RTN3	1751.0	2	3.0	1753.0	423.0	366.0	11.0
NM_001289088	ZMYM1	449.0	27	45.0	476.0	350.0	68.0	3.0
NM_019078	UGT1A5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_033337	CAV3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003041	SLC5A2	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_014051	TMEM14A	330.0	57	0.0	387.0	67.0	243.0	0.0
NM_001004741	OR5M10	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_032378	EEF1D	2173.0	33	173.0	2206.0	2060.0	103.0	16.0
NM_001005170	OR52I2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002305	LGALS1	1082.0	749	3.0	1831.0	737.0	232.0	19.0
NM_004356	CD81	1500.0	250	1.0	1750.0	878.0	676.0	34.0
NM_001258283	OR2V1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001136112	CASP5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_052955	TGM7	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014895	CEP162	236.0	33	3.0	269.0	155.0	67.0	8.0
NM_001161425	ZNF610	11.0	0	0.0	11.0	4.0	7.0	0.0
NM_181501	ITGA1	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_014712	SETD1A	890.0	71	104.0	961.0	765.0	128.0	3.0
NM_018957	SH3BP1	195.0	29	1.0	224.0	146.0	42.0	1.0
NM_001099269	ZNF506	103.0	1	1.0	104.0	35.0	69.0	0.0
NM_006963	ZNF22	430.0	98	0.0	528.0	113.0	293.0	3.0
NM_017696	MCM9	281.0	19	27.0	300.0	267.0	0.0	5.0
NM_032142	CEP192	977.0	157	38.0	1134.0	862.0	138.0	7.0
NM_018129	PNPO	1496.0	137	18.0	1633.0	994.0	279.0	9.0
NM_015016	MAST3	197.0	42	53.0	239.0	217.0	0.0	4.0
NM_003389	CORO2A	22.0	2	0.0	24.0	24.0	0.0	0.0
NM_000292	PHKA2	518.0	80	3.0	598.0	416.0	158.0	4.0
NM_000745	CHRNA5	79.0	1	0.0	80.0	35.0	42.0	1.0
NM_000609	CXCL12	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_016027	LACTB2	459.0	21	1.0	480.0	172.0	132.0	7.0
NM_032927	TMEM128	360.0	12	1.0	372.0	66.0	300.0	3.0
NM_144492	CLDN14	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014912	CPEB3	25.0	3	1.0	28.0	13.0	15.0	0.0
NM_001454	FOXJ1	6.0	0	0.0	6.0	4.0	2.0	0.0
NM_003146	SSRP1	5636.0	1759	22.0	7395.0	4762.0	2198.0	18.0
NM_032756	HPDL	791.0	0	0.0	791.0	274.0	461.0	2.0
NM_001350065	TANC1	671.0	55	318.0	726.0	595.0	113.0	11.0
NM_001190158	CES5A	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_182491	ZFAND2A	192.0	5	0.0	197.0	3.0	192.0	0.0
NM_002074	GNB1	3815.0	488	37.0	4303.0	1431.0	2599.0	54.0
NM_021123	GAGE7	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_178155	FUT8	361.0	26	274.0	387.0	196.0	174.0	10.0
NM_199352	SLC22A25	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001005187	OR6T1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001282931	C19orf12	61.0	0	1.0	61.0	11.0	47.0	0.0
NM_004048	B2M	6458.0	750	9.0	7208.0	2561.0	684.0	14.0
NM_002825	PTN	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_013234	EIF3K	6062.0	372	4.0	6434.0	1913.0	2542.0	50.0
NM_001935	DPP4	26.0	6	1.0	32.0	24.0	5.0	1.0
NM_001282468	GOLGA8M	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001172288	CT45A5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_020844	TRMT9B	0.0	0	6.0	0.0	0.0	0.0	0.0
NM_001282748	TLE4	329.0	28	8.0	357.0	128.0	220.0	1.0
NM_004824	CDYL	930.0	44	19.0	974.0	560.0	341.0	3.0
NM_001348223	OR4C5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_138290	RUNDC3B	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_018004	TMEM45A	43.0	3	2.0	46.0	15.0	28.0	0.0
NM_031490	LONP2	1633.0	167	6.0	1800.0	1239.0	202.0	30.0
NM_001199860	KCNAB2	234.0	48	2.0	282.0	181.0	49.0	15.0
NM_001256134	PROZ	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_213606	SLC16A12	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003931	WASF1	510.0	8	0.0	518.0	165.0	323.0	5.0
NM_003857	GALR2	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_014264	PLK4	594.0	29	2.0	623.0	210.0	402.0	0.0
NM_181599	KRTAP13-1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_018665	DDX43	22.0	0	0.0	22.0	10.0	5.0	0.0
NM_004577	PSPH	287.0	10	23.0	297.0	37.0	250.0	0.0
NM_148842	RCC1L	1111.0	93	3.0	1204.0	281.0	840.0	5.0
NM_001288565	TMEM9	487.0	55	0.0	542.0	292.0	107.0	4.0
NM_005092	TNFSF18	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_001007530	CDRT15	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007128	VPREB1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002559	P2RX3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_207123	GAB1	592.0	50	338.0	642.0	493.0	106.0	10.0
NM_017780	CHD7	746.0	61	20.0	807.0	570.0	215.0	3.0
NM_001304958	CCDC92	82.0	0	2.0	82.0	26.0	49.0	0.0
NM_001203	BMPR1B	0.0	0	2.0	0.0	0.0	0.0	0.0
NM_006495	EVI2B	259.0	1	0.0	260.0	109.0	135.0	0.0
NM_138433	KLHDC7B	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_003151	STAT4	19.0	23	3.0	42.0	18.0	7.0	0.0
NM_203374	ZNF784	142.0	1	0.0	143.0	61.0	0.0	2.0
NM_001823	CKB	190.0	15	56.0	205.0	181.0	3.0	2.0
NM_001242844	RNF146	202.0	6	0.0	208.0	88.0	110.0	3.0
NM_014819	PJA2	2368.0	396	45.0	2764.0	1727.0	768.0	12.0
NM_018425	PI4K2A	669.0	42	48.0	711.0	457.0	16.0	18.0
NM_001190986	CRISP3	4.0	1	0.0	5.0	5.0	0.0	0.0
NM_001291535	CT45A8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_032361	THOC3	171.0	123	0.0	294.0	283.0	2.0	0.0
NM_201553	FGL1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002276	KRT19	6.0	0	0.0	6.0	4.0	0.0	0.0
NM_001144927	NKIRAS2	291.0	13	4.0	304.0	129.0	95.0	2.0
NM_014278	HSPA4L	1088.0	99	37.0	1187.0	680.0	460.0	5.0
NM_001184889	NIPA2	1686.0	10	19.0	1696.0	177.0	1467.0	4.0
NM_021005	NR2F2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001002036	ASTL	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002168	IDH2	5035.0	513	3.0	5548.0	3390.0	351.0	23.0
NM_001098817	INO80C	490.0	13	7.0	503.0	224.0	81.0	5.0
NM_001288780	MARCH10	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_001258329	EPB41L1	6.0	0	3.0	6.0	4.0	1.0	1.0
NM_001142883	IP6K3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_000593	TAP1	259.0	8	0.0	267.0	253.0	4.0	0.0
NM_001198784	C15orf65	34.0	1	0.0	35.0	6.0	27.0	0.0
NM_002147	HOXB5	15.0	0	0.0	15.0	15.0	0.0	0.0
NM_182492	LRP5L	6.0	0	0.0	6.0	3.0	2.0	1.0
NM_001005183	OR6C76	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_174983	MFSD12	453.0	41	0.0	494.0	225.0	239.0	2.0
NM_052959	PANX3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003320	TUB	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_144607	CYB5D1	249.0	5	3.0	254.0	59.0	155.0	1.0
NM_000883	IMPDH1	109.0	3	258.0	112.0	92.0	0.0	8.0
NM_001004725	OR4S1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001319086	RUVBL1	1416.0	240	1837.0	1656.0	1421.0	59.0	46.0
NM_003462	DNALI1	3.0	1	0.0	4.0	4.0	0.0	0.0
NM_001329964	TP63	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_001214909	ZNF48	134.0	11	12.0	145.0	66.0	55.0	0.0
NM_001080493	ZNF823	84.0	1	0.0	85.0	22.0	58.0	1.0
NM_001204268	FXYD6-FXYD2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002739	PRKCG	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_021156	TMX4	695.0	100	3.0	795.0	500.0	229.0	12.0
NM_032656	DHX37	1105.0	98	2.0	1203.0	794.0	288.0	8.0
NM_001289933	ZASP	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_016231	NLK	89.0	6	9.0	95.0	86.0	3.0	1.0
NM_014518	ZNF229	97.0	9	1.0	106.0	22.0	74.0	0.0
NM_001352289	RHOT2	690.0	169	39.0	859.0	359.0	491.0	9.0
NM_144644	SPATA4	3.0	0	0.0	3.0	0.0	0.0	0.0
NM_030934	TRMT1L	914.0	67	1.0	981.0	646.0	271.0	7.0
NM_006042	HS3ST3A1	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_001100878	MROH6	15.0	0	2.0	15.0	12.0	1.0	1.0
NM_001198844	RBM4	3.0	90	2.0	93.0	2.0	90.0	1.0
NM_005194	CEBPB	1328.0	0	0.0	1328.0	554.0	707.0	6.0
NM_001351100	USP19	1397.0	191	33.0	1588.0	1090.0	443.0	0.0
NM_080746	RPL10L	10.0	0	0.0	10.0	9.0	0.0	0.0
NM_001316335	PRRG2	15.0	0	1.0	15.0	2.0	1.0	12.0
NM_001294335	ADGRB2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_032899	FAM83A	123.0	1	0.0	124.0	60.0	33.0	3.0
NM_001135789	PPIAL4C	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_005626	SRSF4	1576.0	85	61.0	1661.0	1049.0	305.0	16.0
NM_030821	PLA2G12A	513.0	1	1.0	514.0	61.0	433.0	2.0
NM_001013736	FAM47C	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_015205	ATP11A	235.0	35	19.0	270.0	221.0	10.0	22.0
NM_020823	TMEM181	168.0	27	186.0	195.0	180.0	0.0	15.0
NM_194283	DNAJC21	730.0	84	17.0	814.0	561.0	199.0	8.0
NM_019098	CNGB3	0.0	0	21.0	0.0	0.0	0.0	0.0
NM_003530	HIST1H3D	62285.0	2	296.0	62287.0	10256.0	16.0	17.0
NM_001290062	SEMA3B	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_006045	ATP9A	17.0	2	0.0	19.0	11.0	2.0	1.0
NM_003802	MYH13	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014646	LPIN2	605.0	52	64.0	657.0	504.0	18.0	8.0
NM_012459	TIMM8B	2334.0	0	17.0	2334.0	1842.0	0.0	3.0
NM_000137	FAH	1134.0	232	2.0	1366.0	1020.0	186.0	17.0
NM_152531	XXYLT1	322.0	4	9.0	326.0	126.0	142.0	5.0
NM_006401	ANP32B	7554.0	185	28.0	7739.0	2307.0	4544.0	42.0
NM_001352769	ARL17B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003914	CCNA1	152.0	11	0.0	163.0	89.0	58.0	0.0
NM_001195014	CD4	116.0	16	24.0	132.0	44.0	86.0	2.0
NM_001102651	ZNF554	59.0	5	4.0	64.0	24.0	28.0	0.0
NM_001145369	PTPN3	0.0	0	1.0	0.0	0.0	0.0	0.0
NM_052972	LRG1	68.0	3	0.0	71.0	49.0	0.0	0.0
NM_018135	MRPS18A	914.0	71	0.0	985.0	413.0	0.0	34.0
NM_001253790	SMIM22	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001034077	HIST2H4B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_025225	PNPLA3	1.0	0	0.0	1.0	0.0	1.0	0.0
NM_152259	TICRR	640.0	55	1.0	695.0	668.0	0.0	5.0
NM_012279	ZNF346	218.0	14	4.0	232.0	135.0	2.0	5.0
NM_024114	TRIM48	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_025265	TSEN2	217.0	6	5.0	223.0	127.0	52.0	0.0
NM_024814	CBLL1	1430.0	630	80.0	2060.0	718.0	417.0	49.0
NM_012384	GMEB2	516.0	30	24.0	546.0	244.0	81.0	9.0
NM_002153	HSD17B2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001040451	RUFY1	582.0	77	23.0	659.0	557.0	20.0	18.0
NM_024913	CPED1	163.0	9	73.0	172.0	72.0	97.0	2.0
NM_003278	CLEC3B	18.0	0	4.0	18.0	18.0	0.0	0.0
NM_001267598	MGST1	725.0	353	244.0	1078.0	281.0	496.0	5.0
NM_014801	PCNX2	5.0	0	85.0	5.0	0.0	5.0	0.0
NM_006272	S100B	54.0	3	0.0	57.0	5.0	38.0	1.0
NM_014462	LSM1	1117.0	82	1.0	1199.0	286.0	802.0	22.0
NM_005310	GRB7	1.0	0	0.0	1.0	0.0	1.0	0.0
NM_004779	CNOT8	1287.0	76	16.0	1363.0	439.0	551.0	19.0
NM_001669	ARSD	35.0	6	0.0	41.0	24.0	3.0	0.0
NM_001349660	RPS6KC1	347.0	13	4.0	360.0	152.0	203.0	1.0
NM_001199479	ZSCAN9	199.0	6	16.0	205.0	86.0	78.0	2.0
NM_007344	TTF1	559.0	31	5.0	590.0	480.0	35.0	4.0
NM_020124	IFNK	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_007102	GUCA2B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_000397	CYBB	337.0	32	0.0	369.0	230.0	4.0	5.0
NM_001005177	OR52R1	0.0	0	0.0	0.0	0.0	0.0	0.0
